"pip_recal"
"1"	0.322682299207166
"2"	0.202191221397207
"3"	0.53978783633986
"4"	0.368575462094768
"5"	0.217928362147112
"6"	0.571444458893944
"7"	0.147278789437033
"8"	0.170243084853294
"9"	0.246487661859742
"10"	0.67154767223617
"11"	0.39678993401735
"12"	0.14738457451011
"13"	0.278718507218577
"14"	0.386807638910946
"15"	0.53275674029267
"16"	0.555487857334135
"17"	0.413594894614608
"18"	0.172728870285282
"19"	0.547046646682984
"20"	0.514162318739319
"21"	0.171277601814666
"22"	0.287941377430329
"23"	0.355946659484648
"24"	0.809674053260038
"25"	0.540363814461112
"26"	0.229826061941731
"27"	0.353136328257957
"28"	0.524495860514351
"29"	0.142420276229546
"30"	0.327051010405085
"31"	0.160658310903216
"32"	0.604295924018167
"33"	0.199332253153181
"34"	0.273072889141362
"35"	0.154841702144617
"36"	0.184255718488251
"37"	0.395274316349035
"38"	0.637333193445718
"39"	0.673836292650193
"40"	0.581422041839762
"41"	0.222805391524149
"42"	0.394701756119054
"43"	0.715319277922497
"44"	0.859601666689007
"45"	0.913620444722505
"46"	0.174499218938526
"47"	0.191723764375057
"48"	0.845809759412573
"49"	0.156136303697455
"50"	0.462448174246116
"51"	0.158348881752209
"52"	0.38339792303168
"53"	0.221770639582697
"54"	0.502119613578919
"55"	0.773794590847939
"56"	0.31918190872571
"57"	0.229917586516059
"58"	0.890330274506343
"59"	0.240773957429702
"60"	0.468841901756816
"61"	0.478596783695275
"62"	0.266751245236043
"63"	0.362696968484255
"64"	0.265003059569232
"65"	0.141767326913145
"66"	0.544453715041666
"67"	0.563203830744875
"68"	0.920487840417993
"69"	0.875530786442206
"70"	0.597416287256595
"71"	0.694012820264843
"72"	0.965078356574179
"73"	0.430950729642722
"74"	0.326579296874204
"75"	0.19442235949404
"76"	0.290711807640633
"77"	0.928540536464958
"78"	0.400822781894997
"79"	0.150043562434304
"80"	0.141878708425749
"81"	0.16672579332719
"82"	0.158163529711256
"83"	0.224480283556991
"84"	0.505377107596213
"85"	0.192050560679719
"86"	0.152237098127979
"87"	0.450704995916152
"88"	0.839149985724964
"89"	0.521933733379897
"90"	0.587238187521069
"91"	0.507023999712684
"92"	0.784687564330571
"93"	0.257877815287042
"94"	0.332355983937408
"95"	0.141869298331139
"96"	0.698552780531025
"97"	0.208636064477649
"98"	0.606701775966314
"99"	0.16528123565203
"100"	0.741414621734335
"101"	0.209235801883675
"102"	0.608377531644352
"103"	0.494514183242419
"104"	0.362731140510516
"105"	0.611253925841665
"106"	0.360003620447983
"107"	0.476655449938194
"108"	0.537352850006014
"109"	0.171363538237067
"110"	0.195692779967354
"111"	0.232956665816689
"112"	0.158900211077576
"113"	0.202782660776073
"114"	0.181669510934337
