"pip.1"	"pip.2"
"1150"	0.76	0.59
"1151"	0.15	0.13
"1152"	0.72	0.59
"1153"	0.93	0.8
"1154"	0.24	0.34
"1155"	0.46	0.32
"1156"	0.32	0.44
"1157"	0.12	0.16
"1158"	0.39	0.35
"1159"	0.34	0.23
"1160"	0.39	0.22
"1161"	0.39	0.44
"1162"	0.77	0.71
"1163"	0.02	0.09
"1164"	0.65	0.36
"1165"	0.28	0.14
"1166"	0.26	0.35
"1167"	0.46	0.45
"1168"	0.09	0.08
"1169"	0.09	0.18
"1170"	0.28	0.13
"1171"	0.43	0.29
"1172"	0.57	0.36
"1173"	0.19	0.24
"1174"	0.11	0.25
"1175"	0.27	0.23
"1176"	0.38	0.25
"1177"	0.11	0.12
"1178"	0.13	0.12
"1179"	0.07	0.24
"1180"	0.27	0.43
"1181"	0.31	0.33
"1182"	0.33	0.28
"1183"	0.14	0.15
"1184"	0.19	0.33
"1185"	0.11	0.11
"1186"	0.21	0.44
"1187"	0.22	0.3
"1188"	0.11	0.25
"1189"	0.63	0.64
"1190"	0.91	0.77
"1191"	0.52	0.36
"1192"	0.11	0.11
"1193"	0.58	0.43
"1194"	0.06	0.16
"1195"	0.39	0.34
"1196"	0.73	0.64
"1197"	0.37	0.54
"1198"	0.47	0.72
"1199"	0.15	0.14
"1200"	0.09	0.12
"1201"	0.73	0.59
"1202"	0.17	0.17
"1203"	0.59	0.66
"1204"	0.14	0.15
"1205"	0.22	0.2
"1206"	0.56	0.5
"1207"	0.62	0.55
"1208"	0.22	0.23
"1209"	0.12	0.14
"1210"	0.88	0.8
"1211"	0.84	0.87
"1212"	0.73	0.55
"1213"	0.61	0.48
"1214"	0.17	0.24
"1215"	0.15	0.23
"1216"	0.2	0.17
"1217"	0.48	0.41
"1218"	0.96	0.8
"1219"	0.15	0.2
"1220"	0.38	0.53
"1221"	0.28	0.15
"1222"	0.21	0.13
"1223"	0.04	0.11
"1224"	0.09	0.12
"1225"	0.62	0.53
"1226"	0.27	0.4
"1227"	0.36	0.27
"1228"	0.62	0.46
"1229"	0.93	0.77
"1230"	0.34	0.26
"1231"	0.11	0.09
"1232"	0.12	0.2
"1233"	0.78	0.81
"1234"	0.4	0.37
"1235"	0.19	0.19
"1236"	0.18	0.2
"1237"	0.47	0.37
"1238"	0.6	0.43
"1239"	0.18	0.25
"1240"	0.16	0.03
"1241"	0.38	0.62
"1242"	0.21	0.25
"1243"	0.57	0.51
"1244"	0.43	0.54
"1245"	0.09	0.19
"1246"	0.89	0.79
"1247"	0.32	0.17
"1248"	0.07	0
"1249"	0.11	0.26
"1250"	0.15	0.33
"1251"	0.13	0.14
"1252"	0.12	0.2
"1253"	0.28	0.23
"1254"	0.45	0.52
"1255"	0.83	0.76
"1256"	0.18	0.47
"1257"	0.41	0.44
"1258"	0.81	0.55
"1259"	0.58	0.6
"1260"	0.32	0.38
"1261"	0.64	0.55
"1262"	0.25	0.23
"1263"	0.84	0.66
"1264"	0.14	0.34
"1265"	0.32	0.5
"1266"	0.89	0.59
"1267"	0.23	0.42
"1268"	0.46	0.56
"1269"	0.43	0.38
"1270"	0.11	0.13
"1271"	0.68	0.66
"1272"	0.76	0.93
"1273"	0.92	0.8
"1274"	0.21	0.37
"1275"	0.98	0.66
"1276"	0.21	0.22
"1277"	0.75	0.5
"1278"	0.1	0.21
"1279"	0.16	0.26
"1280"	0.32	0.3
"1281"	0.17	0.17
"1282"	0.05	0.17
"1283"	0.93	0.75
"1284"	0.27	0.39
"1285"	0.67	0.54
"1286"	0.32	0.18
"1287"	0.41	0.39
"1288"	0.97	0.69
"1289"	0.65	0.47
"1290"	0.13	0.25
"1291"	0.59	0.58
"1292"	0.9	0.72
"1293"	0.54	0.43
"1294"	0.96	0.72
"1295"	0.09	0.16
"1296"	0.71	0.45
"1297"	0.18	0.23
"1298"	0.82	0.72
"1299"	0.39	0.44
"1300"	0.12	0.14
"1301"	0.21	0.29
"1302"	0.15	0.46
"1303"	0.6	0.52
"1304"	0.5	0.47
"1305"	0.43	0.33
"1306"	0.22	0.17
"1307"	0.02	0.03
"1308"	0.81	0.54
"1309"	0.49	0.63
"1310"	0.08	0.18
"1311"	0.33	0.25
"1312"	0.28	0.14
"1313"	0.09	0.1
"1314"	0.2	0.07
"1315"	0.29	0.58
"1316"	0.14	0.16
"1317"	0.13	0.23
"1318"	0.28	0.52
"1319"	0.22	0.31
"1320"	0.86	0.71
"1321"	0.9	0.91
"1322"	0.12	0.37
"1323"	0.17	0.27
"1324"	0.42	0.56
"1325"	0.17	0.27
"1326"	0.98	0.78
"1327"	0.71	0.61
"1328"	0.18	0.36
"1329"	0.47	0.51
"1330"	0.18	0.22
"1331"	0.15	0.18
"1332"	0.68	0.8
"1333"	0.23	0.04
"1334"	0.07	0.13
"1335"	0.23	0.28
"1336"	0.84	0.91
"1337"	0.47	0.43
"1338"	0.41	0.4
"1339"	0.19	0.23
"1340"	0.58	0.29
"1341"	0.57	0.45
"1342"	0.46	0.36
"1343"	0.22	0.3
"1344"	0.36	0.25
"1345"	0.39	0.37
"1346"	0.69	0.61
"1347"	0.45	0.42
"1348"	0.05	0.13
"1349"	0.89	0.75
"1350"	0.12	0.24
"1351"	0.87	0.7
"1352"	0.47	0.46
"1353"	0.49	0.73
"1354"	0.2	0.24
"1355"	0.57	0.47
"1356"	0.46	0.39
"1357"	0.13	0.19
"1358"	0.09	0.2
"1359"	0.96	0.98
"1360"	0.12	0.22
"1361"	0.11	0.11
"1362"	0.24	0.13
"1363"	0.17	0.19
"1364"	0.08	0.26
"1365"	0.59	0.62
"1366"	0.23	0.42
"1367"	0.47	0.68
"1368"	0.2	0.18
"1369"	0.13	0.13
"1370"	0.96	0.7
"1371"	0.66	0.43
"1372"	0.88	0.72
"1373"	0.38	0.5
"1374"	0.68	0.54
"1375"	0.16	0.26
"1376"	0.18	0.25
"1377"	0.29	0.32
"1378"	0.17	0.18
"1379"	0.33	0.34
"1380"	0.32	0.35
"1381"	0.88	0.91
"1382"	0.67	0.72
"1383"	0.16	0.32
"1384"	0.31	0.19
"1385"	0.22	0.39
"1386"	0.53	0.51
"1387"	0.22	0.32
"1388"	0.18	0.21
"1389"	0.22	0.28
"1390"	0.14	0.26
"1391"	0.21	0.25
"1392"	0.12	0.2
"1393"	0.76	0.57
"1394"	0.08	0.08
"1395"	0.77	0.7
"1396"	0.11	0.16
"1397"	0.29	0.46
"1398"	0.13	0.25
"1399"	0.46	0.42
"1400"	0.48	0.38
"1401"	0.26	0.24
"1402"	0.3	0.37
"1403"	0.9	0.92
"1404"	0.2	0.14
"1405"	0.16	0.33
"1406"	0.07	0.31
"1407"	0.23	0.1
"1408"	0.24	0.17
"1409"	0.69	0.61
"1410"	0.63	0.38
"1411"	0.23	0.11
"1412"	0.37	0.16
"1413"	0.03	0.06
"1414"	0.39	0.35
"1415"	0.08	0.16
"1416"	0.08	0.2
"1417"	0.3	0.35
"1418"	0.72	0.56
"1419"	0.09	0.15
"1420"	0.16	0.25
"1421"	0.42	0.2
"1422"	0.34	0.34
"1423"	0.29	0.3
"1424"	0.83	0.8
"1425"	0.22	0.14
"1426"	0.45	0.29
"1427"	0.5	0.33
"1428"	0.48	0.58
"1429"	0.16	0.32
"1430"	0.88	0.77
"1431"	0.26	0.28
"1432"	0.98	0.92
"1433"	0.16	0.25
"1434"	0.05	0.21
"1435"	0.35	0.36
"1436"	0.74	0.59
"1437"	0.09	0.09
"1438"	0.29	0.43
"1439"	0.39	0.39
"1440"	0.78	0.71
"1441"	0.15	0.18
"1442"	0.36	0.32
"1443"	0.96	0.98
"1444"	0.49	0.47
"1445"	0.19	0.18
"1446"	0.13	0.1
"1447"	0.32	0.24
"1448"	0.39	0.47
"1449"	0.08	0.21
"1450"	0.41	0.34
"1451"	0.42	0.26
"1452"	0.27	0.08
"1453"	0.16	0.14
"1454"	0.39	0.38
"1455"	0.12	0.14
"1456"	0.22	0.17
"1457"	0.09	0.13
"1458"	0.22	0.3
"1459"	0.31	0.49
"1460"	0.47	0.3
"1461"	0.09	0.07
"1462"	0.31	0.29
"1463"	0.47	0.42
"1464"	0.17	0.5
"1465"	0.56	0.54
"1466"	0.2	0.29
"1467"	0.88	0.74
"1468"	0.99	1
"1469"	0.29	0.27
"1470"	0.95	0.71
"1471"	0.09	0.23
"1472"	0.37	0.37
"1473"	0.51	0.52
"1474"	0.37	0.17
"1475"	0.82	0.74
"1476"	0.14	0.36
"1477"	0.68	0.49
"1478"	0.9	0.75
"1479"	0.23	0.18
"1480"	0.54	0.49
"1481"	0.23	0.38
"1482"	0.16	0.23
"1483"	0.19	0.25
"1484"	0.53	0.49
"1485"	0.16	0.08
"1486"	0.19	0.44
"1487"	0.36	0.29
"1488"	0.35	0.36
"1489"	0.5	0.5
"1490"	0.99	0.89
"1491"	0.6	0.55
"1492"	0.91	0.72
"1493"	0.8	0.71
"1494"	0.64	0.56
"1495"	0.88	0.68
"1496"	0.96	0.99
"1497"	0.89	0.76
"1498"	0.26	0.28
"1499"	0.52	0.36
"1500"	0.6	0.44
"1501"	0.24	0.26
"1502"	0.7	0.58
"1503"	0.38	0.55
"1504"	0.73	0.57
"1505"	0.19	0.39
"1506"	0.11	0.03
"1507"	0.17	0.27
"1508"	0.47	0.4
"1509"	0.2	0.2
"1510"	0.54	0.6
"1511"	0.88	0.96
"1512"	0.31	0.34
"1513"	0.79	0.56
"1514"	0.35	0.37
"1515"	0.17	0.27
"1516"	0.09	0.09
"1517"	0.24	0.16
"1518"	0.34	0.37
"1519"	0.4	0.38
"1520"	0.08	0.2
"1521"	0.93	0.76
"1522"	0.19	0.26
"1523"	0.69	0.53
"1524"	0.1	0.13
"1525"	0.71	0.6
"1526"	0.25	0.31
"1527"	0.1	0.09
"1528"	0.63	0.56
"1529"	0.27	0.3
"1530"	0.12	0.23
"1531"	0.46	0.45
"1532"	0.98	0.89
"1533"	0.65	0.62
"1534"	0.95	0.84
"1535"	0.11	0.47
"1536"	0.19	0.28
"1537"	0.88	0.66
"1538"	0.23	0.35
"1539"	0.37	0.28
"1540"	0.36	0.37
"1541"	0.18	0.27
"1542"	0.31	0.29
"1543"	0.17	0.22
"1544"	0.55	0.64
"1545"	0.08	0.16
"1546"	0.2	0.16
"1547"	0.98	0.82
"1548"	0.86	0.98
"1549"	0.6	0.34
"1550"	0.87	0.83
"1551"	0.99	0.8
"1552"	0.38	0.35
"1553"	0.17	0.09
"1554"	0.14	0.2
"1555"	0.63	0.47
"1556"	0.22	0.2
"1557"	0.5	0.53
"1558"	0.49	0.28
"1559"	0.39	0.46
"1560"	0.74	0.66
"1561"	0.38	0.23
"1562"	0.15	0.27
"1563"	0.35	0.29
"1564"	0.17	0.29
"1565"	0.55	0.44
"1566"	0.43	0.45
"1567"	0.86	0.7
"1568"	0.9	0.73
"1569"	0.7	0.63
"1570"	0.32	0.22
"1571"	0.19	0.29
"1572"	0.97	0.99
"1573"	0.58	0.69
"1574"	0.17	0.31
"1575"	0.58	0.56
"1576"	0.27	0.35
"1577"	0.95	0.75
"1578"	0.78	0.57
"1579"	0.56	0.49
"1580"	0.6	0.5
"1581"	0.52	0.37
"1582"	0.7	0.54
"1583"	0.11	0.11
"1584"	0.12	0.25
"1585"	0.98	0.96
"1586"	0.94	0.74
"1587"	0.61	0.59
"1588"	0.85	0.66
"1589"	0.46	0.33
"1590"	0.92	0.83
"1591"	0.05	0.06
"1592"	0.12	0.1
"1593"	0.2	0.27
"1594"	0.34	0.39
"1595"	0.33	0.31
"1596"	0.17	0.54
"1597"	0.15	0.23
"1598"	0.89	0.84
"1599"	0.91	0.75
"1600"	0.34	0.54
"1601"	0.68	0.59
"1602"	0.63	0.76
"1603"	0.55	0.41
"1604"	0.43	0.4
"1605"	0.44	0.4
"1606"	0.72	0.57
"1607"	0.44	0.59
"1608"	0.2	0.2
"1609"	0.54	0.39
"1610"	0.19	0.18
"1611"	0.16	0.15
"1612"	0.08	0.12
"1613"	0.19	0.19
"1614"	0.18	0.17
"1615"	0.32	0.18
"1616"	0.35	0.4
"1617"	0.99	0.76
"1618"	0.02	0.13
"1619"	0.9	0.75
"1620"	0.08	0.18
"1621"	0.75	0.65
"1622"	0	0.46
"1623"	0.8	0.64
"1624"	0.48	0.5
"1625"	0.63	0.45
"1626"	0.01	0
"1627"	0.1	0.07
"1628"	0.14	0.18
"1629"	0.31	0.13
"1630"	0.08	0.12
"1631"	0.13	0.24
"1632"	0.16	0.13
"1633"	0.47	0.57
"1634"	0.76	0.54
"1635"	0.69	0.63
"1636"	0.32	0.35
"1637"	0.05	0.12
"1638"	0.31	0.39
"1639"	0.84	0.69
"1640"	0.73	0.6
"1641"	0.23	0.48
"1642"	0.12	0.12
"1643"	0.8	0.73
"1644"	0.28	0.34
"1645"	0.25	0.22
"1646"	0.21	0.16
"1647"	0.09	0.08
"1648"	0.19	0.15
"1649"	0.18	0.18
"1650"	0.27	0.18
"1651"	0.49	0.51
"1652"	0.34	0.22
"1653"	0.56	0.5
"1654"	0.14	0.2
"1655"	0.17	0.16
"1656"	0.12	0.19
"1657"	0.07	0.09
"1658"	0.55	0.57
"1659"	0.24	0.29
"1660"	0.61	0.52
"1661"	0.75	0.68
"1662"	0.57	0.51
"1663"	0.1	0.17
"1664"	0.15	0.23
"1665"	0.47	0.44
"1666"	0.56	0.54
"1667"	0.75	0.62
"1668"	0.16	0.31
"1669"	0.36	0.54
"1670"	0.88	0.66
"1671"	0.13	0.42
"1672"	0.98	0.87
"1673"	0.12	0.29
"1674"	0.05	0.16
"1675"	0.42	0.44
"1676"	0.14	0.54
"1677"	0.1	0.22
"1678"	0.15	0.31
"1679"	0.86	0.71
"1680"	0.41	0.62
"1681"	0.27	0.29
"1682"	0.31	0.39
"1683"	0.26	0.2
"1684"	0.1	0.44
"1685"	0.84	0.78
"1686"	0.62	0.58
"1687"	0.16	0.14
"1688"	0.21	0.11
"1689"	0.77	0.89
"1690"	0.06	0.15
"1691"	0.1	0.16
"1692"	0.34	0.38
"1693"	0.84	0.6
"1694"	0.22	0.2
"1695"	0.6	0.62
"1696"	0.15	0.19
"1697"	0.39	0.36
"1698"	0.08	0.26
"1699"	0.24	0.38
"1700"	0.05	0.17
"1701"	0.18	0.25
"1702"	0.45	0.31
"1703"	0.96	0.89
"1704"	0.24	0.22
"1705"	0.25	0.19
"1706"	0.25	0.23
"1707"	0.13	0.15
"1708"	0.22	0.24
"1709"	0.74	0.51
"1710"	0.08	0.21
"1711"	0.12	0.37
"1712"	0.26	0.15
"1713"	0.46	0.48
"1714"	0.89	0.76
"1715"	0.31	0.39
"1716"	0.29	0.22
"1717"	0.91	0.72
"1718"	0.2	0.2
"1719"	0.17	0.33
"1720"	0.84	0.82
"1721"	0.04	0.23
"1722"	0.63	0.47
"1723"	0.36	0.36
"1724"	0.95	0.77
"1725"	0.66	0.44
"1726"	0.63	0.53
"1727"	0.95	0.85
"1728"	0.83	0.63
"1729"	0.84	0.81
"1730"	0.59	0.61
"1731"	0.13	0.23
"1732"	0.97	0.82
"1733"	0.32	0.33
"1734"	0.38	0.49
"1735"	0.8	0.73
"1736"	0.06	0.17
"1737"	0.37	0.27
"1738"	0.61	0.36
"1739"	0.11	0.17
"1740"	0.24	0.1
"1741"	0.11	0.2
"1742"	0.38	0.33
"1743"	0.65	0.72
"1744"	0.09	0.08
"1745"	0.22	0.22
"1746"	0.4	0.36
"1747"	0.49	0.39
"1748"	0.3	0.38
"1749"	0.33	0.64
"1750"	0.15	0.26
"1751"	0.08	0.12
"1752"	0.24	0.13
"1753"	0.29	0.37
"1754"	0.56	0.53
"1755"	0.22	0.27
"1756"	0.11	0.24
"1757"	0.31	0.31
"1758"	0.52	0.55
"1759"	0.09	0.32
"1760"	0.18	0.48
"1761"	0.67	0.61
"1762"	0.55	0.49
"1763"	0.35	0.31
"1764"	0.97	0.7
"1765"	0.79	0.88
"1766"	0.07	0.22
"1767"	0.99	0.78
"1768"	0.96	0.77
"1769"	0.47	0.36
"1770"	0.16	0.19
"1771"	0.62	0.47
"1772"	0.25	0.44
"1773"	0.12	0.25
"1774"	0.71	0.6
"1775"	0.91	0.96
"1776"	0.23	0.34
"1777"	0.14	0.18
"1778"	0.55	0.36
"1779"	0.44	0.39
"1780"	0.94	0.59
"1781"	0.72	0.46
"1782"	0.08	0.15
"1783"	0.23	0.15
"1784"	0.08	0.06
"1785"	0.07	0.22
"1786"	0.56	0.77
"1787"	0.51	0.5
"1788"	0.2	0.31
"1789"	0.74	0.59
"1790"	0.11	0.14
"1791"	0.65	0.68
"1792"	0.63	0.53
"1793"	0.58	0.69
"1794"	0.9	0.74
"1795"	0.97	0.81
"1796"	0.89	0.72
"1797"	0.09	0.15
"1798"	0.27	0.5
"1799"	0.87	0.65
"1800"	0.32	0.43
"1801"	0.97	0.66
"1802"	0.36	0.28
"1803"	0.36	0.26
"1804"	0.45	0.39
"1805"	0.15	0.24
"1806"	0.04	0.1
"1807"	0.36	0.38
"1808"	0.13	0.07
"1809"	0.28	0.2
"1810"	0.33	0.44
"1811"	0.56	0.48
"1812"	0.18	0.22
"1813"	0.06	0.19
"1814"	0.61	0.54
"1815"	0.93	0.56
"1816"	0.35	0.44
"1817"	0.12	0.14
"1818"	0.93	0.81
"1819"	0.22	0.26
"1820"	0.69	0.71
"1821"	0.34	0.17
"1822"	0.67	0.79
"1823"	0.26	0.27
"1824"	0.3	0.37
"1825"	0.46	0.56
"1826"	0.46	0.31
"1827"	0.63	0.47
"1828"	0.1	0.2
"1829"	0.16	0.2
"1830"	0.26	0.3
"1831"	0.29	0.24
"1832"	0.36	0.45
"1833"	0.25	0.4
"1834"	0.17	0.2
"1835"	0.23	0.17
"1836"	0.11	0.31
"1837"	0.1	0.27
"1838"	0.35	0.37
"1839"	0.31	0.37
"1840"	0.7	0.61
"1841"	0.13	0.14
"1842"	0.93	0.95
"1843"	0.44	0.37
"1844"	0.76	0.63
"1845"	0.12	0.13
"1846"	0.37	0.4
"1847"	0.75	0.66
"1848"	0.29	0.25
"1849"	0.15	0.21
"1850"	0.75	0.44
"1851"	0.06	0.19
"1852"	0.39	0.39
"1853"	0.88	0.92
"1854"	0.29	0.36
"1855"	0.49	0.41
"1856"	0.58	0.53
"1857"	0.32	0.33
"1858"	0.12	0.11
"1859"	0.19	0.29
"1860"	0.59	0.53
"1861"	0.07	0.2
"1862"	0.41	0.6
"1863"	0.78	0.59
"1864"	0.28	0.16
"1865"	0.14	0.15
"1866"	0.32	0.38
"1867"	0.23	0.3
"1868"	0.2	0.57
"1869"	0.19	0.24
"1870"	0.99	0.69
"1871"	0.22	0.21
"1872"	0.65	0.61
"1873"	0.16	0.13
"1874"	0.13	0.29
"1875"	0.79	0.73
"1876"	0.43	0.32
"1877"	0.79	0.67
"1878"	0.95	0.83
"1879"	0.38	0.35
"1880"	0.14	0.15
"1881"	0.7	0.72
"1882"	0.82	0.66
"1883"	0.92	0.69
"1884"	0.26	0.35
"1885"	0.19	0.32
"1886"	0.92	0.59
"1887"	0.15	0.24
"1888"	0.26	0.19
"1889"	0.73	0.67
"1890"	0.63	0.76
"1891"	0.21	0.35
"1892"	0.46	0.34
"1893"	0.18	0.27
"1894"	0.14	0.15
"1895"	0.14	0.07
"1896"	0.09	0.09
"1897"	0.18	0.15
"1898"	0.05	0.25
"1899"	0.15	0.08
"1900"	0.13	0.06
"1901"	0.13	0.19
"1902"	0.26	0.33
"1903"	0.9	0.97
"1904"	0.36	0.26
"1905"	0.87	0.53
"1906"	0.13	0.48
"1907"	0.19	0.26
"1908"	0.77	0.58
"1909"	0.33	0.39
"1910"	0.57	0.79
"1911"	0.32	0.36
"1912"	0.11	0.36
"1913"	0.24	0.21
"1914"	0.12	0.2
"1915"	0.15	0.14
"1916"	0.14	0.24
"1917"	0.5	0.45
"1918"	0.24	0.13
"1919"	0.42	0.36
"1920"	0.77	0.72
"1921"	0.18	0.24
"1922"	0.87	0.62
"1923"	0.12	0.15
"1924"	0.91	0.62
"1925"	0.53	0.74
"1926"	0.14	0.19
"1927"	0.46	0.47
"1928"	0.39	0.34
"1929"	0.15	0.45
"1930"	0.48	0.38
"1931"	0.6	0.38
"1932"	0.19	0.39
"1933"	0.95	0.71
"1934"	0.22	0.25
"1935"	0.32	0.33
"1936"	0.33	0.4
"1937"	0.09	0.06
"1938"	0.93	0.79
"1939"	0.74	0.74
"1940"	0.09	0.16
"1941"	0.07	0.08
"1942"	0.24	0.58
"1943"	0.51	0.48
"1944"	0.26	0.52
"1945"	0.27	0.36
"1946"	0.18	0.17
"1947"	0.44	0.43
"1948"	0.19	0.19
"1949"	0.23	0.32
"1950"	0.14	0.16
"1951"	0.63	0.57
"1952"	0.12	0.17
"1953"	0.93	0.98
"1954"	0.78	0.76
"1955"	0.37	0.25
"1956"	0.37	0.51
"1957"	0.75	0.69
"1958"	0.54	0.44
"1959"	0.15	0.22
"1960"	0.13	0.27
"1961"	0.31	0.33
"1962"	0.35	0.61
"1963"	0.89	0.82
"1964"	0.82	0.71
"1965"	0.52	0.35
"1966"	0.84	0.72
"1967"	0.75	0.62
"1968"	0.97	0.82
"1969"	0.85	0.75
"1970"	0.17	0.37
"1971"	0.14	0.36
"1972"	0.03	0.13
"1973"	0.62	0.58
"1974"	0.05	0.17
"1975"	0.74	0.58
"1976"	0.97	0.95
"1977"	0.05	0.11
"1978"	0.53	0.44
"1979"	0.61	0.49
"1980"	0.18	0.28
"1981"	0.21	0.34
"1982"	0.82	0.77
"1983"	0.25	0.29
"1984"	0.5	0.34
"1985"	0.16	0.24
"1986"	0.77	0.81
"1987"	0.32	0.31
"1988"	0.94	0.77
"1989"	0.82	0.61
"1990"	0.63	0.56
"1991"	0.77	0.72
"1992"	0.3	0.41
"1993"	0.88	0.54
"1994"	0.83	0.58
"1995"	0.96	0.79
"1996"	0.06	0.06
"1997"	0.24	0.26
"1998"	0.95	0.83
"1999"	0.88	0.82
"2000"	0.29	0.22
"2001"	0.16	0.48
"2002"	0.53	0.4
"2003"	0.99	0.73
"2004"	0.17	0.18
"2005"	0.61	0.33
"2006"	0.05	0.03
"2007"	0.03	0.01
"2008"	0.94	0.79
"2009"	0.16	0.34
"2010"	0.57	0.45
"2011"	0.24	0.23
"2012"	0.07	0.4
"2013"	0.95	0.77
"2014"	0.42	0.17
"2015"	0.8	0.69
"2016"	0.11	0.16
"2017"	0.13	0.43
"2018"	0.06	0.17
"2019"	0.14	0.19
"2020"	0.72	0.41
"2021"	0.89	0.81
"2022"	0.15	0.5
"2023"	0.21	0.19
"2024"	0.21	0.22
"2025"	0.06	0.15
"2026"	0.09	0.09
"2027"	0.18	0.43
"2028"	0.41	0.29
"2029"	0.29	0.17
"2030"	0.19	0.23
"2031"	0.53	0.5
"2032"	0.67	0.43
"2033"	0.27	0.41
"2034"	0.13	0.09
"2035"	0.11	0.04
"2036"	0.97	0.87
"2037"	0.34	0.34
"2038"	0.8	0.71
"2039"	0.26	0.31
"2040"	0.07	0.15
"2041"	0.96	0.81
"2042"	0.66	0.59
"2043"	0.13	0.1
"2044"	0.73	0.51
"2045"	0.22	0.11
"2046"	0.36	0.18
"2047"	0.64	0.49
"2048"	0.92	0.62
"2049"	0.46	0.34
"2050"	0.13	0.5
"2051"	0.72	0.57
"2052"	0.13	0.24
"2053"	0.8	0.71
"2054"	0.35	0.63
"2055"	0.42	0.47
"2056"	0.25	0.28
"2057"	0.93	0.78
"2058"	0.11	0.13
"2059"	0.12	0.21
"2060"	0.3	0.32
"2061"	0.48	0.43
"2062"	0.19	0.16
"2063"	0.88	0.64
"2064"	0.56	0.55
"2065"	0.12	0.06
"2066"	0.75	0.59
"2067"	0.17	0.24
"2068"	0.95	0.98
"2069"	0.83	0.67
"2070"	0.39	0.4
"2071"	0.2	0.19
"2072"	0.98	0.94
"2073"	0.64	0.59
"2074"	0.2	0.23
"2075"	0.06	0.18
"2076"	0.17	0.18
"2077"	0.82	0.83
"2078"	0.88	0.6
"2079"	0.3	0.42
"2080"	0.31	0.35
"2081"	0.32	0.36
"2082"	0.12	0.21
"2083"	0.74	0.7
"2084"	0.9	0.9
"2085"	0.57	0.59
"2086"	0.29	0.24
"2087"	0.15	0.16
"2088"	0.22	0.31
"2089"	0.18	0.49
"2090"	0.66	0.58
"2091"	0.41	0.37
"2092"	0.18	0.26
"2093"	0.07	0.46
"2094"	0.16	0.5
"2095"	0.13	0.19
"2096"	0.07	0.12
"2097"	0.16	0.16
"2098"	0.26	0.12
"2099"	0.08	0.04
"2100"	0.66	0.6
"2101"	0.37	0.44
"2102"	0.3	0.36
"2103"	0.46	0.36
"2104"	0.24	0.26
"2105"	0.12	0.35
"2106"	0.04	0.16
"2107"	0.29	0.3
"2108"	0.06	0.12
"2109"	0.75	0.55
"2110"	0.79	0.62
"2111"	0.22	0.39
"2112"	0.34	0.45
"2113"	0.5	0.48
"2114"	0.83	0.65
"2115"	0.06	0.15
"2116"	0.56	0.48
"2117"	0.8	0.66
"2118"	0.98	0.79
"2119"	0.2	0.28
"2120"	0.1	0.17
"2121"	0.31	0.29
"2122"	0.63	0.68
"2123"	0.91	0.75
"2124"	0.96	0.95
"2125"	0.89	0.75
"2126"	0.31	0.32
"2127"	0.91	0.82
"2128"	0.57	0.5
"2129"	0.54	0.72
"2130"	0.08	0.13
"2131"	0.73	0.57
"2132"	0.36	0.16
"2133"	0.03	0.11
"2134"	0.19	0.25
"2135"	0.45	0.35
"2136"	0.76	0.61
"2137"	0.18	0.06
"2138"	0.24	0.19
"2139"	0.09	0.02
"2140"	0.18	0.08
"2141"	0.96	0.85
"2142"	0.25	0.26
"2143"	0.28	0.23
"2144"	0.07	0.18
"2145"	0.12	0.1
"2146"	0.47	0.43
"2147"	0.97	0.84
"2148"	0.99	0.79
"2149"	0.24	0.35
"2150"	0.49	0.32
"2151"	0.18	0.05
"2152"	0.11	0.1
"2153"	0.2	0.21
"2154"	0.16	0.24
"2155"	0.65	0.49
"2156"	0.14	0.23
"2157"	0.23	0.22
"2158"	0.7	0.59
"2159"	0.06	0.22
"2160"	0.18	0.13
"2161"	0.29	0.43
"2162"	0.26	0.32
"2163"	0.93	0.79
"2164"	0.12	0.06
"2165"	0.39	0.32
"2166"	0.51	0.47
"2167"	0.98	0.91
"2168"	0.88	0.8
"2169"	0.11	0.29
"2170"	0.44	0.41
"2171"	0.89	0.73
"2172"	0.08	0.15
"2173"	0.74	0.59
"2174"	0.53	0.57
"2175"	0.92	0.56
"2176"	0.72	0.51
"2177"	0.41	0.37
"2178"	0.8	0.61
"2179"	0.06	0.03
"2180"	0.3	0.28
"2181"	0.72	0.71
"2182"	0.21	0.31
"2183"	0.76	0.61
"2184"	0.53	0.37
"2185"	0.27	0.29
"2186"	0.37	0.28
"2187"	0.71	0.62
"2188"	0.91	0.65
"2189"	0.14	0.08
"2190"	0.58	0.49
"2191"	0.07	0.39
"2192"	0.31	0.26
"2193"	0.17	0.29
"2194"	0.75	0.45
"2195"	0.97	0.83
"2196"	0.59	0.59
"2197"	0.79	0.77
"2198"	0.22	0.19
"2199"	0.1	0.18
"2200"	0.87	0.63
"2201"	0.7	0.45
"2202"	0.2	0.31
"2203"	0.06	0.05
"2204"	0.16	0.25
"2205"	0.13	0.1
"2206"	1	0.86
"2207"	0.18	0.19
"2208"	0.54	0.45
"2209"	0.73	0.56
"2210"	0.43	0.46
"2211"	0.24	0.22
"2212"	0.21	0.19
"2213"	0.06	0.11
"2214"	0.44	0.43
"2215"	0.43	0.37
"2216"	0.32	0.22
"2217"	0.1	0.26
"2218"	0.35	0.3
"2219"	0.15	0.17
"2220"	0.17	0.52
"2221"	0.14	0.18
"2222"	0.39	0.5
"2223"	0.08	0.05
"2224"	0.26	0.29
"2225"	0.07	0.17
