"PSRF"
"1"	0.997538438433216
"2"	0.996684046128561
"3"	1.00636666339511
"4"	1.00465354880838
"5"	1.0038688193145
"6"	0.997676624336421
"7"	1.00208326409072
"8"	1.00144651897036
"9"	1.00139882031078
"10"	1.01043946566234
"11"	1.00771104970187
"12"	0.996679121433983
"13"	0.997710576589315
"14"	0.996684963510711
"15"	0.996811320283303
"16"	1.0047519925978
"17"	0.997821122028424
"18"	1.00295084090874
"19"	1.00631369533374
"20"	1.00536745648486
"21"	0.999177224517183
"22"	1.00058841227837
"23"	0.997260450882091
"24"	0.998757507231207
"25"	0.998145805192903
"26"	1.00012161541545
"27"	1.00687553183782
"28"	0.999783021249364
"29"	1.00287557942918
"30"	1.00117278846799
"31"	1.00586098708962
"32"	1.00130879350789
"33"	0.997571065491425
"34"	1.00663170962565
"35"	0.996986260605292
"36"	1.00556783571377
"37"	0.996731878507186
"38"	0.99737398126726
"39"	1.00007108810879
"40"	0.998223419242064
"41"	0.998674709338537
"42"	0.998422743128888
"43"	1.00883564048981
"44"	1.00252429344091
"45"	0.997765694146599
"46"	1.00204813315668
"47"	1.00520026900674
"48"	1.01106759329259
"49"	0.998248558303597
"50"	0.998870319600693
