"pip.1"	"pip.2"
"1"	0.223333333333333	0.276666666666667
"2"	0.156666666666667	0.126666666666667
"3"	0.606666666666667	0.603333333333333
"4"	0.25	0.256666666666667
"5"	0.153333333333333	0.15
"6"	0.57	0.583333333333333
"7"	0.0666666666666667	0.0866666666666667
"8"	0.0966666666666667	0.133333333333333
"9"	0.226666666666667	0.2
"10"	0.743333333333333	0.71
"11"	0.406666666666667	0.34
"12"	0.0833333333333333	0.13
"13"	0.186666666666667	0.206666666666667
"14"	0.143333333333333	0.156666666666667
"15"	0.48	0.496666666666667
"16"	0.596666666666667	0.596666666666667
"17"	0.463333333333333	0.493333333333333
"18"	0.07	0.0466666666666667
"19"	0.493333333333333	0.453333333333333
"20"	0.42	0.413333333333333
"21"	0.186666666666667	0.146666666666667
"22"	0.286666666666667	0.283333333333333
"23"	0.413333333333333	0.41
"24"	0.883333333333333	0.873333333333333
"25"	0.616666666666667	0.563333333333333
"26"	0.183333333333333	0.173333333333333
"27"	0.32	0.283333333333333
"28"	0.343333333333333	0.346666666666667
"29"	0.0866666666666667	0.0766666666666667
"30"	0.396666666666667	0.36
"31"	0.0466666666666667	0.0866666666666667
"32"	0.793333333333333	0.803333333333333
"33"	0.15	0.113333333333333
"34"	0.266666666666667	0.276666666666667
"35"	0.04	0.0566666666666667
"36"	0.0833333333333333	0.0666666666666667
"37"	0.396666666666667	0.436666666666667
"38"	0.686666666666667	0.68
"39"	0.626666666666667	0.693333333333333
"40"	0.59	0.603333333333333
"41"	0.163333333333333	0.176666666666667
"42"	0.32	0.356666666666667
"43"	0.823333333333333	0.833333333333333
"44"	0.886666666666667	0.92
"45"	0.966666666666667	0.943333333333333
"46"	0.1	0.126666666666667
"47"	0.123333333333333	0.13
"48"	0.91	0.87
"49"	0.0666666666666667	0.0833333333333333
"50"	0.423333333333333	0.456666666666667
"51"	0.113333333333333	0.0733333333333333
"52"	0.313333333333333	0.313333333333333
"53"	0.09	0.0866666666666667
"54"	0.493333333333333	0.53
"55"	0.783333333333333	0.796666666666667
"56"	0.266666666666667	0.243333333333333
"57"	0.133333333333333	0.176666666666667
"58"	0.953333333333333	0.933333333333333
"59"	0.173333333333333	0.18
"60"	0.423333333333333	0.483333333333333
"61"	0.503333333333333	0.47
"62"	0.196666666666667	0.196666666666667
"63"	0.363333333333333	0.36
"64"	0.276666666666667	0.25
"65"	0.1	0.0933333333333333
"66"	0.413333333333333	0.466666666666667
"67"	0.646666666666667	0.686666666666667
"68"	0.953333333333333	0.936666666666667
"69"	0.92	0.93
"70"	0.7	0.713333333333333
"71"	0.583333333333333	0.64
"72"	0.973333333333333	0.963333333333333
"73"	0.493333333333333	0.513333333333333
"74"	0.29	0.253333333333333
"75"	0.17	0.186666666666667
"76"	0.193333333333333	0.18
"77"	0.916666666666667	0.936666666666667
"78"	0.28	0.29
"79"	0.106666666666667	0.106666666666667
"80"	0.0633333333333333	0.1
"81"	0.08	0.09
"82"	0.0933333333333333	0.126666666666667
"83"	0.11	0.12
"84"	0.403333333333333	0.426666666666667
"85"	0.06	0.0633333333333333
"86"	0.0833333333333333	0.09
"87"	0.56	0.57
"88"	0.903333333333333	0.84
"89"	0.503333333333333	0.553333333333333
"90"	0.82	0.78
"91"	0.463333333333333	0.43
"92"	0.806666666666667	0.813333333333333
"93"	0.16	0.176666666666667
"94"	0.24	0.296666666666667
"95"	0.12	0.12
"96"	0.75	0.766666666666667
"97"	0.143333333333333	0.17
"98"	0.623333333333333	0.656666666666667
"99"	0.11	0.0933333333333333
"100"	0.816666666666667	0.82
"101"	0.113333333333333	0.15
"102"	0.596666666666667	0.613333333333333
"103"	0.52	0.5
"104"	0.303333333333333	0.273333333333333
"105"	0.623333333333333	0.64
"106"	0.3	0.32
"107"	0.436666666666667	0.456666666666667
"108"	0.576666666666667	0.553333333333333
"109"	0.103333333333333	0.123333333333333
"110"	0.0966666666666667	0.1
"111"	0.183333333333333	0.19
"112"	0.103333333333333	0.123333333333333
"113"	0.176666666666667	0.19
"114"	0.126666666666667	0.11
"115"	0.233333333333333	0.22
"116"	0.16	0.15
"117"	0.14	0.16
"118"	0.353333333333333	0.373333333333333
"119"	0.29	0.313333333333333
"120"	0.56	0.553333333333333
"121"	0.0433333333333333	0.03
"122"	0.826666666666667	0.793333333333333
"123"	0.246666666666667	0.29
"124"	0.353333333333333	0.43
"125"	0.1	0.103333333333333
"126"	0.01	0
"127"	0.0733333333333333	0.0666666666666667
"128"	0.51	0.42
"129"	0.46	0.49
"130"	0.166666666666667	0.186666666666667
"131"	0.226666666666667	0.216666666666667
"132"	0.16	0.14
"133"	0.36	0.38
"134"	0.85	0.906666666666667
"135"	0.66	0.646666666666667
"136"	0.353333333333333	0.32
"137"	0.426666666666667	0.466666666666667
"138"	0.14	0.176666666666667
"139"	0.84	0.816666666666667
"140"	0.303333333333333	0.31
"141"	0.156666666666667	0.146666666666667
"142"	0.05	0.0766666666666667
"143"	0.23	0.276666666666667
"144"	0.926666666666667	0.846666666666667
"145"	0.136666666666667	0.163333333333333
"146"	0.603333333333333	0.666666666666667
"147"	0.29	0.293333333333333
"148"	0.0566666666666667	0.0566666666666667
"149"	0.07	0.0533333333333333
"150"	0.293333333333333	0.286666666666667
"151"	0.89	0.873333333333333
"152"	0.166666666666667	0.233333333333333
"153"	0.203333333333333	0.24
"154"	0.156666666666667	0.193333333333333
"155"	0.966666666666667	0.973333333333333
"156"	0.6	0.673333333333333
"157"	0.65	0.66
"158"	0.106666666666667	0.146666666666667
"159"	0.6	0.613333333333333
"160"	0.46	0.403333333333333
"161"	0.07	0.0766666666666667
"162"	0.253333333333333	0.25
"163"	0.956666666666667	0.956666666666667
"164"	0.8	0.783333333333333
"165"	0.576666666666667	0.556666666666667
"166"	0.31	0.283333333333333
"167"	0.05	0.04
"168"	0.346666666666667	0.45
"169"	0.33	0.31
"170"	0.28	0.213333333333333
"171"	0.423333333333333	0.44
"172"	0.803333333333333	0.8
"173"	0.213333333333333	0.23
"174"	0.18	0.133333333333333
"175"	0.98	0.966666666666667
"176"	0.963333333333333	0.973333333333333
"177"	0.983333333333333	0.966666666666667
"178"	0.36	0.35
"179"	0.886666666666667	0.87
"180"	0.23	0.236666666666667
"181"	0.0966666666666667	0.0866666666666667
"182"	0.26	0.25
"183"	0.55	0.5
"184"	0.546666666666667	0.583333333333333
"185"	0.583333333333333	0.593333333333333
"186"	0.826666666666667	0.826666666666667
"187"	0.886666666666667	0.903333333333333
"188"	0.84	0.836666666666667
"189"	0.09	0.0733333333333333
"190"	0.82	0.793333333333333
"191"	0.59	0.626666666666667
"192"	0.173333333333333	0.173333333333333
"193"	0.393333333333333	0.393333333333333
"194"	0.893333333333333	0.833333333333333
"195"	0.08	0.113333333333333
"196"	0.676666666666667	0.643333333333333
"197"	0.306666666666667	0.28
"198"	0.0433333333333333	0.0333333333333333
"199"	0.193333333333333	0.233333333333333
"200"	0.143333333333333	0.1
"201"	0.98	0.956666666666667
"202"	0.09	0.0933333333333333
"203"	0.243333333333333	0.193333333333333
"204"	0.98	0.97
"205"	0.456666666666667	0.516666666666667
"206"	0.71	0.773333333333333
"207"	0.5	0.446666666666667
"208"	0.946666666666667	0.9
"209"	0.693333333333333	0.666666666666667
"210"	0.31	0.343333333333333
"211"	0.176666666666667	0.163333333333333
"212"	0.16	0.116666666666667
"213"	0.33	0.353333333333333
"214"	0.14	0.0833333333333333
"215"	0.543333333333333	0.516666666666667
"216"	0.543333333333333	0.566666666666667
"217"	0.196666666666667	0.196666666666667
"218"	0.0866666666666667	0.0866666666666667
"219"	0.646666666666667	0.706666666666667
"220"	0.903333333333333	0.903333333333333
"221"	0.613333333333333	0.65
"222"	0.0866666666666667	0.0833333333333333
"223"	0.28	0.266666666666667
"224"	0.27	0.283333333333333
"225"	0.123333333333333	0.136666666666667
"226"	0.14	0.17
"227"	0.0766666666666667	0.0833333333333333
"228"	0.11	0.116666666666667
"229"	0.35	0.296666666666667
"230"	0.356666666666667	0.37
"231"	0.226666666666667	0.27
"232"	0.15	0.166666666666667
"233"	0.0933333333333333	0.106666666666667
"234"	0.19	0.18
"235"	0.0766666666666667	0.123333333333333
"236"	0.07	0.106666666666667
"237"	0.58	0.583333333333333
"238"	0.443333333333333	0.46
"239"	0.14	0.113333333333333
"240"	0.526666666666667	0.48
"241"	0.07	0.08
"242"	0.87	0.863333333333333
"243"	0.49	0.556666666666667
"244"	0.45	0.483333333333333
"245"	0.226666666666667	0.23
"246"	0.263333333333333	0.226666666666667
"247"	0.273333333333333	0.283333333333333
"248"	0.946666666666667	0.936666666666667
"249"	0.956666666666667	0.976666666666667
"250"	0.946666666666667	0.943333333333333
"251"	0.25	0.326666666666667
"252"	0.0766666666666667	0.0733333333333333
"253"	0.266666666666667	0.343333333333333
"254"	0.226666666666667	0.206666666666667
"255"	0.323333333333333	0.326666666666667
"256"	0.723333333333333	0.666666666666667
"257"	0.556666666666667	0.593333333333333
"258"	0.52	0.513333333333333
"259"	0.193333333333333	0.206666666666667
"260"	0.36	0.32
"261"	0.193333333333333	0.22
"262"	0.136666666666667	0.19
"263"	0.36	0.403333333333333
"264"	0.92	0.906666666666667
"265"	0.0466666666666667	0.0433333333333333
"266"	0.1	0.126666666666667
"267"	0.106666666666667	0.15
"268"	0.943333333333333	0.966666666666667
"269"	0.696666666666667	0.763333333333333
"270"	0.893333333333333	0.9
"271"	0.116666666666667	0.09
"272"	0.356666666666667	0.386666666666667
"273"	0.223333333333333	0.226666666666667
"274"	0.373333333333333	0.29
"275"	0.94	0.916666666666667
"276"	0.34	0.296666666666667
"277"	0.976666666666667	0.97
"278"	0.0666666666666667	0.07
"279"	0.18	0.17
"280"	0.233333333333333	0.256666666666667
"281"	0.306666666666667	0.296666666666667
"282"	0.796666666666667	0.763333333333333
"283"	0.956666666666667	0.956666666666667
"284"	0.683333333333333	0.66
"285"	0.21	0.246666666666667
"286"	0.85	0.826666666666667
"287"	0.163333333333333	0.18
"288"	0.713333333333333	0.653333333333333
"289"	0.0966666666666667	0.0933333333333333
"290"	0.0633333333333333	0.0766666666666667
"291"	0.9	0.886666666666667
"292"	0.22	0.26
"293"	0.476666666666667	0.496666666666667
"294"	0.713333333333333	0.693333333333333
"295"	0.3	0.326666666666667
"296"	0.266666666666667	0.29
"297"	0.196666666666667	0.223333333333333
"298"	0.643333333333333	0.67
"299"	0.743333333333333	0.743333333333333
"300"	0.233333333333333	0.216666666666667
"301"	0.976666666666667	0.973333333333333
"302"	0.63	0.666666666666667
"303"	0.303333333333333	0.33
"304"	0.16	0.156666666666667
"305"	0.556666666666667	0.58
"306"	0.246666666666667	0.273333333333333
"307"	0.303333333333333	0.29
"308"	0.31	0.23
"309"	0.0433333333333333	0.0866666666666667
"310"	0.24	0.263333333333333
"311"	0.0133333333333333	0.02
"312"	0.106666666666667	0.113333333333333
"313"	0.936666666666667	0.936666666666667
"314"	0.413333333333333	0.373333333333333
"315"	0.243333333333333	0.26
"316"	0.146666666666667	0.146666666666667
"317"	0.09	0.113333333333333
"318"	0.24	0.23
"319"	0.883333333333333	0.89
"320"	0.593333333333333	0.64
"321"	0.38	0.4
"322"	0.983333333333333	0.98
"323"	0.4	0.37
"324"	0.0133333333333333	0.0233333333333333
"325"	0.123333333333333	0.12
"326"	0.7	0.7
"327"	0.42	0.426666666666667
"328"	0.0966666666666667	0.0966666666666667
"329"	0.913333333333333	0.916666666666667
"330"	0.356666666666667	0.246666666666667
"331"	0.14	0.123333333333333
"332"	0.333333333333333	0.29
"333"	0.336666666666667	0.34
"334"	0.753333333333333	0.64
"335"	0.163333333333333	0.183333333333333
"336"	0.0966666666666667	0.106666666666667
"337"	0.0933333333333333	0.0666666666666667
"338"	0.0966666666666667	0.0866666666666667
"339"	0.36	0.293333333333333
"340"	0.82	0.79
"341"	0.76	0.77
"342"	0.94	0.923333333333333
"343"	0.786666666666667	0.806666666666667
"344"	0.116666666666667	0.0966666666666667
"345"	0.27	0.3
"346"	0.14	0.12
"347"	0.99	0.986666666666667
"348"	0.61	0.64
"349"	0.113333333333333	0.136666666666667
"350"	0.15	0.12
"351"	0.606666666666667	0.58
"352"	0.0766666666666667	0.0866666666666667
"353"	0.726666666666667	0.763333333333333
"354"	0.976666666666667	0.97
"355"	0.116666666666667	0.146666666666667
"356"	0.953333333333333	0.963333333333333
"357"	0.156666666666667	0.163333333333333
"358"	0.863333333333333	0.833333333333333
"359"	0.64	0.616666666666667
"360"	0.05	0.0733333333333333
"361"	0.04	0.0633333333333333
"362"	0.0933333333333333	0.146666666666667
"363"	0.286666666666667	0.366666666666667
"364"	0.52	0.52
"365"	0.416666666666667	0.4
"366"	0.583333333333333	0.673333333333333
"367"	0.653333333333333	0.6
"368"	0.353333333333333	0.31
"369"	0.14	0.16
"370"	0.0966666666666667	0.09
"371"	0.156666666666667	0.183333333333333
"372"	0.2	0.246666666666667
"373"	0.683333333333333	0.666666666666667
"374"	0.933333333333333	0.906666666666667
"375"	0.836666666666667	0.826666666666667
"376"	0.503333333333333	0.496666666666667
"377"	0.676666666666667	0.66
"378"	0.25	0.23
"379"	0.316666666666667	0.306666666666667
"380"	0.446666666666667	0.463333333333333
"381"	0.0966666666666667	0.12
"382"	0.89	0.893333333333333
"383"	0.68	0.74
"384"	0.293333333333333	0.233333333333333
"385"	0.346666666666667	0.353333333333333
"386"	0.953333333333333	0.96
"387"	0.246666666666667	0.22
"388"	0.133333333333333	0.0966666666666667
"389"	0.493333333333333	0.453333333333333
"390"	0.64	0.623333333333333
"391"	0.72	0.763333333333333
"392"	0.18	0.18
"393"	0.5	0.473333333333333
"394"	0.926666666666667	0.92
"395"	0.343333333333333	0.373333333333333
"396"	0.193333333333333	0.163333333333333
