gene	Slide8_001_PanCK	Slide8_002_PanCK	Slide8_004_PanCK	Slide8_005_PanCK	Slide8_006_PanCK	Slide1_001_PanCK	Slide1_002_PanCK	Slide1_003_PanCK	Slide1_004_PanCK	Slide1_006_PanCK	Slide1_007_PanCK	Slide1_008_PanCK	Slide1_009_PanCK	Slide7_001_PanCK	Slide7_003_PanCK	Slide7_004_PanCK	Slide7_005_PanCK	Slide7_007_PanCK	Slide7_008_PanCK	Slide3_001_PanCK	Slide3_002_PanCK	Slide3_005_PanCK	Slide3_006_PanCK	Slide3_008_PanCK	Slide3_009_PanCK	Slide3_010_PanCK	Slide4_004_PanCK	Slide2_001_PanCK	Slide2_002_PanCK	Slide2_003_PanCK	Slide2_004_PanCK	Slide6_003_PanCK	Slide6_004_PanCK	Slide6_005_PanCK	Slide6_006_PanCK	Slide5_001_PanCK	Slide5_003_PanCK	Slide5_004_PanCK	Slide5_005_PanCK	Slide5_006_PanCK
ACOT6	1.42753709405143	3.33091988612001	1.66545994306	8.32729971530002	5.71014837620573	2.58805286115799	1.85051104784445	1.42753709405143	2.17664071766258	1.69232220020613	2.24327257636653	2.40789389358073	1.71304451286172	1.15795927371554	1.249094957295	1.52431926991932	0.936821217971252	1.20602271738828	1.96827084179819	4.99637982918001	4.13493503104553	4.61204291924309	6.24547478647501	4.54216348107274	5.71014837620573	4.39681424967841	1.998551931672	5.45059617728728	6.66183977224001	7.13768547025716	3.14058160691315	4.70247513334589	4.66328784056801	1.998551931672	6.87002226512252	4.20747775088843	3.12273739323751	1.998551931672	4.33019585195601	2.57877668602839
BEX4	2.85507418810286	13.32367954448	3.33091988612001	6.66183977224001	2.85507418810286	23.867598608457	21.9593977677541	24.2681305988744	25.0313682531196	20.5496267167887	21.1071556049033	24.1993336304863	24.1539276313502	11.4509305956314	10.3334219194405	12.6179761787766	10.9295808763313	11.8879382142559	12.1124359495273	9.99275965836002	12.7493830123904	11.1457703881708	16.238234444835	9.08432696214547	14.8463857781349	9.59304927202562	3.99710386334401	17.2602212280764	18.32005937366	12.8478338464629	25.4101602741155	12.343997225033	9.32657568113602	13.32367954448	14.3645920088925	20.5114540355811	21.5468880133388	16.7878362260448	17.986967385048	19.3408251452129
JAGN1	4.2826112821543	9.99275965836002	8.32729971530002	4.99637982918001	9.99275965836002	7.76415858347398	12.5834751253422	12.3125074361936	9.89382144392081	9.67041257260647	11.1143959465433	10.8355225211133	10.2211655934082	19.4279833701163	19.8719652296932	18.3765156429163	16.238234444835	18.7794965993318	18.4714648230291	7.77214640094668	3.79035711179173	6.5337274689277	9.36821217971252	8.17589426593092	5.71014837620573	7.59449734035362	5.99565579501601	11.8096250507891	18.32005937366	11.4202967524115	9.42174482073945	8.22933148335531	3.99710386334401	5.32947181779201	7.49456974377002	8.94089022063792	7.49456974377002	5.59594540868161	4.99637982918001	8.70337131534583
NADSYN1	8.56522256430859	3.33091988612001	11.65821960142	8.32729971530002	9.99275965836002	4.79269048362591	3.94775690206816	2.76585311972465	3.26496107649387	3.94875180048097	4.18064434686491	4.93618248184049	3.65449496077166	6.43310707619744	7.15390748268956	5.84322386802408	7.18229600444627	7.92529214283726	6.66183977224002	1.66545994306	5.85782462731449	4.99637982918001	4.37183235053251	7.26746156971638	9.70725223954974	6.79507656768481	3.99710386334401	8.17589426593093	8.32729971530002	4.2826112821543	3.99710386334401	7.64152209168708	9.32657568113602	11.991311590032	7.49456974377002	12.6224332526653	19.3609718380725	15.5887050670416	20.318611305332	18.6961309737058
RELA	9.99275965836002	6.66183977224001	13.32367954448	8.32729971530002	11.4202967524115	4.98439810297095	5.30479833715408	5.08560089755823	4.65009607864278	3.62640471472743	4.48654515273307	5.77894534459375	4.85362611977487	8.40592657956465	9.42498922322593	9.48465323505357	9.99275965836002	10.3373375776138	7.11605612034729	8.88245302965335	6.89155838507587	9.99275965836002	7.49456974377002	11.8096250507891	6.56667063263659	8.79362849935682	9.99275965836002	7.26746156971638	3.33091988612001	1.42753709405143	3.99710386334401	11.1683784416965	15.322231476152	7.32802374946402	8.11911722241752	5.52231454804107	3.74728487188501	3.59739347700961	4.99637982918001	4.19051211479614
E2F4	11.4202967524115	3.33091988612001	1.66545994306	13.32367954448	8.56522256430859	4.40927524493584	4.19449170844742	4.19339021377608	5.14478715083882	4.27109888623452	4.79244595860123	4.93618248184049	4.45391573344046	7.11930516432517	7.72167791782365	7.87564956124985	8.43139096174127	6.89155838507588	5.29919072791819	4.99637982918001	4.47951295029932	7.30240128880155	9.36821217971252	6.35902887350183	4.85362611977487	5.99565579501601	5.99565579501601	9.08432696214547	8.32729971530002	5.71014837620573	7.13768547025716	6.4659033083506	2.66473590889601	13.32367954448	5.62092730782751	7.10011870462423	4.05955861120876	5.19623502234721	8.99348369252402	1.2893883430142
LIN52	1.42753709405143	3.33091988612001	8.32729971530002	3.33091988612001	1.42753709405143	2.97146809984806	5.55153314353334	3.6580638035068	5.63947822303486	4.10992534335775	4.58851208802246	4.93618248184049	4.96782908729898	2.74479235251091	3.0659603497241	2.37116330876339	3.74728487188501	2.92891231365725	3.02810898738183	6.66183977224001	3.44577919253794	3.45903218943232	4.99637982918001	4.54216348107274	2.28405935048229	2.79797270434081	2.99782789750801	3.63373078485819	6.66183977224001	5.71014837620573	5.71014837620573	4.70247513334589	5.32947181779201	3.99710386334401	6.87002226512252	5.78528190747159	3.74728487188501	5.59594540868161	2.331643920284	5.80224754356388
ARL14	2.85507418810286	3.33091988612001	4.99637982918001	6.66183977224001	2.85507418810286	1.62951476443281	1.97387845103408	1.78442136756429	2.86920821873703	1.61173542876774	2.34523951165592	2.04670980954362	1.48463857781349	1.62972045930335	2.04397356648273	2.4558477126478	1.56136869661875	1.03373375776138	2.72529808864364	4.44122651482668	5.85782462731449	3.84336909936924	4.99637982918001	5.45059617728728	4.2826112821543	5.19623502234721	3.99710386334401	3.63373078485819	3.33091988612001	1.42753709405143	1.71304451286172	4.11466574167766	1.998551931672	4.66328784056801	4.37183235053251	5.25934718861054	2.81046365391376	6.79507656768481	1.998551931672	2.57877668602839
LIN7A	5.71014837620573	6.66183977224001	3.33091988612001	4.99637982918001	1.42753709405143	1.15024571607022	1.72714364465482	1.15987388891679	1.78088785990575	0.967041257260647	1.52950402934082	1.68552572550651	0.970725223954973	0.643310707619744	0.454216348107274	1.1855816543817	0.312273739323751	1.03373375776138	1.36264904432182	2.77576657176667	2.41204543477656	4.99637982918001	2.49818991459001	3.63373078485819	3.99710386334401	2.3982623180064	2.99782789750801	0.908432696214547	1.66545994306	1.42753709405143	3.71159644453372	7.05371270001884	7.32802374946402	2.66473590889601	6.87002226512252	1.57780415658316	2.18591617526625	1.998551931672	2.664735908896	1.61173542876774
HHAT	4.2826112821543	3.33091988612001	9.99275965836002	3.33091988612001	1.42753709405143	5.65537477067857	5.05806353077483	5.44248517107109	6.23310750967011	6.28576817219421	6.11801611736327	5.53815595523567	5.71014837620573	5.06071089994199	5.5641502643141	5.41980184860204	4.05955861120876	6.54698046582208	4.23935258233456	9.99275965836002	7.23613630432967	6.14939055899078	6.87002226512252	5.90481252539456	5.71014837620573	5.59594540868161	7.99420772668801	2.72529808864364	3.33091988612001	5.71014837620573	5.71014837620573	3.52685635000942	7.32802374946402	9.32657568113602	1.8736424359425	5.25934718861054	8.74366470106502	7.19478695401921	6.32874778362801	7.41398297233163
PPIP5K2	14.2753709405143	9.99275965836002	14.98913948754	3.33091988612001	9.99275965836002	8.53098906085412	7.27867678818816	7.85145401728288	7.71718072625823	9.26747871541453	9.48292498191308	9.2703914902858	10.6779774635047	25.2606671192019	24.4141287107659	22.5260514332522	21.234614274015	21.3638309937352	21.0453574623037	11.65821960142	8.95902590059864	13.0674549378554	7.49456974377002	5.90481252539456	9.70725223954974	7.99420772668802	8.99348369252402	8.17589426593093	9.99275965836002	11.4202967524115	7.13768547025716	8.81714087502355	10.658943635584	11.325127612808	13.740044530245	9.72979229892949	10.9295808763313	11.5916012036976	12.990587555868	10.6374538298671
AXL	4.2826112821543	13.32367954448	8.32729971530002	3.33091988612001	1.42753709405143	5.08025191264346	3.7010220956889	2.76585311972465	5.34266357971724	4.75461951486485	4.79244595860123	4.45460370312434	2.51246528553052	2.74479235251091	2.38463582756319	2.54053211653221	1.56136869661875	4.30722399067242	6.51043432287093	2.77576657176667	7.23613630432967	6.91806437886463	8.11911722241752	3.63373078485819	7.13768547025716	8.39391811302242	5.99565579501601	4.54216348107274	4.99637982918001	2.85507418810286	2.56956676929258	4.11466574167766	3.33091988612001	5.32947181779201	3.74728487188501	5.52231454804107	6.24547478647501	5.19623502234721	3.66401187473201	4.51285920054969
SHARPIN	2.85507418810286	6.66183977224001	9.99275965836002	6.66183977224001	7.13768547025716	7.57245096412894	8.88245302965335	8.29755935917395	6.92567501074457	8.30043745815389	9.99275965836002	7.9460498488164	10.8492819147909	6.60465659822938	5.79125843836774	7.02880552240578	7.49456974377002	8.26987006209106	6.35902887350184	7.77214640094668	7.23613630432967	7.68673819873847	4.37183235053251	7.26746156971638	9.70725223954974	3.99710386334401	8.99348369252402	23.6192501015782	16.6545994306	21.4130564107715	18.8434896414789	8.81714087502355	11.325127612808	14.656047498928	6.87002226512252	6.8371513451937	6.87002226512252	4.79652463601281	6.99493176085201	9.34806548685292
CD33	2.85507418810286	3.33091988612001	3.33091988612001	6.66183977224001	2.85507418810286	3.54659095788317	2.71408287017186	2.85507418810286	3.85859036312912	2.41760314315162	2.95704112339225	4.21381431376627	3.02637863938903	2.57324283047898	2.49818991459	2.28647890487899	1.8736424359425	2.58433439440345	3.63373078485819	3.33091988612001	6.89155838507587	4.61204291924309	4.99637982918001	7.26746156971638	6.2811632138263	5.19623502234721	3.99710386334401	5.45059617728728	4.99637982918001	2.85507418810286	2.85507418810286	4.11466574167766	4.66328784056801	3.33091988612001	4.37183235053251	4.47044511031896	6.87002226512252	2.3982623180064	3.33091988612001	3.54581794328904
TNRC6C	5.71014837620573	3.33091988612001	11.65821960142	6.66183977224001	4.2826112821543	6.90147429642131	7.52541159456742	6.69158012836609	6.33204572410932	6.52752848650937	8.56522256430858	7.58486576477929	8.90783146688093	6.43310707619744	9.08432696214547	7.62159634959662	8.43139096174127	5.34095774843381	4.99637982918001	4.44122651482668	6.20240254656829	7.30240128880155	3.12273739323751	6.8132452216091	6.56667063263659	3.59739347700961	6.99493176085201	4.54216348107274	8.32729971530002	2.85507418810286	8.2797151454983	2.35123756667295	6.66183977224001	5.32947181779201	4.37183235053251	9.46682493949897	8.43139096174127	11.991311590032	11.325127612808	14.1832717731562
TEX51	2.85507418810286	3.33091988612001	6.66183977224001	3.33091988612001	2.85507418810286	1.82122238377785	2.4673480637926	2.40896884621179	2.07770250322337	1.85349574308291	1.42753709405143	3.00986736697591	1.94145044790995	1.41528355676344	1.58975721837546	1.35495046215051	1.56136869661875	1.20602271738828	1.8168653924291	4.99637982918001	4.13493503104553	8.45541201861233	6.24547478647501	2.72529808864364	5.13913353858515	6.39536618135041	1.998551931672	0.908432696214547	6.66183977224001	1.42753709405143	1.42753709405143	4.11466574167766	1.998551931672	7.32802374946402	6.24547478647501	3.41857567259685	3.74728487188501	5.19623502234721	4.66328784056801	2.57877668602839
CES2	5.71014837620573	3.33091988612001	11.65821960142	3.33091988612001	4.2826112821543	3.64244476755569	3.20755248293038	5.08560089755823	3.46283750537228	3.86816502904259	3.97671047628613	3.85263022972916	3.48319050948549	4.54606233384619	4.20150121999228	5.41980184860204	6.24547478647501	4.99637982918001	3.78513623422728	5.55153314353335	4.82409086955311	3.84336909936924	5.62092730782751	4.08794713296546	5.42464095739544	6.79507656768481	4.99637982918001	2.72529808864364	4.99637982918001	2.85507418810286	5.42464095739544	5.87809391668237	5.99565579501601	3.99710386334401	6.87002226512252	2.8926409537358	3.12273739323751	4.39681424967841	3.66401187473201	4.83520628630324
CWC25	1.42753709405143	3.33091988612001	6.66183977224001	4.99637982918001	7.13768547025716	4.02586000624576	4.19449170844742	4.9071587608018	5.34266357971724	4.19051211479614	4.38457821744368	5.41776126055663	4.73942315225075	6.69043135924534	5.90481252539456	7.53691194571221	9.05593844038877	6.37469150619519	6.35902887350184	5.55153314353335	6.20240254656829	5.76505364905386	3.74728487188501	4.54216348107274	7.70870030787773	6.39536618135041	5.99565579501601	8.17589426593093	4.99637982918001	5.71014837620573	4.56811870096458	6.4659033083506	1.998551931672	2.66473590889601	5.62092730782751	6.8371513451937	6.55774852579876	7.99420772668802	4.33019585195601	6.44694171507098
CSTL1	1.42753709405143	3.33091988612001	4.99637982918001	4.99637982918001	4.2826112821543	2.1087838127954	2.59071546698223	2.05208457269893	2.17664071766258	2.01466928595968	2.95704112339225	2.04670980954362	2.22695786672023	1.58683307879537	2.04397356648273	1.94774128934136	1.249094957295	1.03373375776138	1.96827084179819	4.99637982918001	4.47951295029932	3.45903218943232	5.62092730782751	5.90481252539456	3.42608902572344	9.19333888569122	6.99493176085201	0.908432696214547	6.66183977224001	1.42753709405143	2.85507418810286	2.35123756667295	1.332367954448	2.66473590889601	5.62092730782751	3.15560831316632	5.30865356850376	5.59594540868161	5.32947181779201	5.15755337205678
TNFSF14	7.13768547025716	3.33091988612001	1.66545994306	1.66545994306	5.71014837620573	1.72536857410533	2.4673480637926	1.96286350432072	2.07770250322337	2.17584282883646	2.03933870578776	3.00986736697591	2.05565341543406	2.05859426438318	2.49818991459	3.04863853983865	3.43501113256126	2.06746751552276	2.87670353801273	3.33091988612001	5.5132467080607	3.07469527949539	3.12273739323751	5.45059617728728	5.99565579501601	3.99710386334401	3.99710386334401	1.81686539242909	6.66183977224001	1.42753709405143	4.56811870096458	6.4659033083506	1.998551931672	7.32802374946402	3.74728487188501	3.15560831316632	4.68410608985626	4.79652463601281	2.331643920284	3.54581794328904
FKBP4	34.2608902572344	13.32367954448	56.6256380640401	86.6039170391202	42.826112821543	68.1520586771604	69.0857457861927	99.9275965836002	63.1225808122148	77.3633005808518	71.1729208319928	68.2637918830136	94.2745496911565	56.3969053679976	47.4656083772101	50.8106423306442	47.4656083772101	44.6228405433663	37.2457405447964	24.4267458315467	27.2216556210497	25.7505729657739	28.1046365391376	20.8939520129346	29.6927715562698	24.3823335663985	20.984795282556	58.139692557731	69.9493176085202	62.811632138263	94.5029556262048	28.2148508000754	36.6401187473201	23.31643920284	28.1046365391376	51.8045698078138	61.2056529074551	55.1600333141473	49.2976143145761	48.9967570345395
CAVIN1	1.42753709405143	9.99275965836002	3.33091988612001	4.99637982918001	4.2826112821543	1.91707619345036	2.22061325741334	2.31974777783358	2.67133178985862	2.98171054322033	2.03933870578776	3.37105145101302	2.3982623180064	2.95922925505082	2.72529808864364	2.87926973206984	5.30865356850376	5.6855356676876	5.90481252539456	4.44122651482668	4.47951295029932	3.84336909936924	3.74728487188501	2.72529808864364	4.2826112821543	4.39681424967841	2.99782789750801	8.17589426593093	3.33091988612001	2.85507418810286	4.2826112821543	4.11466574167766	3.33091988612001	3.33091988612001	3.74728487188501	4.99637982918001	4.05955861120876	3.19768309067521	3.66401187473201	4.19051211479614
TRIM35	7.13768547025716	3.33091988612001	3.33091988612001	1.66545994306	2.85507418810286	4.12171381591828	3.82438949887852	4.2826112821543	5.24372536527803	3.7875782576042	3.26294192926041	3.73223553505013	3.5973934770096	1.84415736184327	1.47620313134864	1.43963486603492	2.49818991459	3.10120127328414	1.96827084179819	6.66183977224001	5.16866878880691	5.76505364905386	5.62092730782751	6.35902887350183	6.85217805144687	4.79652463601281	9.99275965836002	3.63373078485819	6.66183977224001	7.13768547025716	3.99710386334401	5.29028452501413	5.32947181779201	9.99275965836002	6.24547478647501	3.15560831316632	2.18591617526625	5.19623502234721	3.33091988612001	3.22347085753549
ZNF775	4.2826112821543	3.33091988612001	8.32729971530002	8.32729971530002	8.56522256430859	3.93000619657325	3.45428728930964	3.83650594026322	4.25434322088595	3.70699148616581	3.16097499397103	3.9730249244082	3.14058160691315	4.50317495333821	4.88282574215319	4.57295780975797	3.43501113256126	5.5132467080607	4.39075803170365	6.66183977224001	5.85782462731449	8.45541201861233	3.74728487188501	6.35902887350183	5.42464095739544	5.59594540868161	6.99493176085201	8.17589426593093	8.32729971530002	9.99275965836002	6.85217805144687	7.64152209168708	3.99710386334401	5.99565579501601	2.49818991459001	4.47044511031896	2.81046365391376	6.79507656768481	4.33019585195601	3.86816502904259
PPP3CB	18.5579822226686	9.99275965836002	8.32729971530002	6.66183977224001	8.56522256430859	12.5568490670999	11.1030662870667	9.27899111133431	9.6959450150424	10.0733464297984	10.1966935289388	9.02960210092772	9.99275965836002	14.6674841337302	15.3298017486205	15.7512991224997	13.740044530245	17.5734738819435	14.6863285888019	12.7685262301267	12.4048050931366	10.3770965682969	11.241854615655	8.6301106140382	12.8478338464629	12.3910219763664	6.99493176085201	11.8096250507891	28.3128190320201	5.71014837620573	11.7058041712217	7.05371270001884	11.991311590032	9.99275965836002	10.6173071370075	12.8854006120958	14.98913948754	12.7907323627008	13.32367954448	14.5056188589097
BARX1	1.42753709405143	3.33091988612001	3.33091988612001	3.33091988612001	1.42753709405143	1.91707619345036	2.34398066060297	1.8736424359425	1.87982607434495	1.69232220020613	2.44720644694531	2.40789389358073	1.71304451286172	1.24373403473151	0.908432696214547	1.43963486603492	1.8736424359425	0.689155838507588	0.605621797476365	4.99637982918001	5.16866878880691	6.14939055899078	4.37183235053251	4.54216348107274	3.71159644453372	4.79652463601281	0.999275965836002	2.72529808864364	1.66545994306	1.42753709405143	3.99710386334401	2.93904695834118	1.998551931672	4.66328784056801	4.99637982918001	5.78528190747159	2.81046365391376	4.79652463601281	1.998551931672	4.83520628630324
MNDA	4.2826112821543	3.33091988612001	6.66183977224001	6.66183977224001	5.71014837620573	3.73829857722821	4.19449170844742	2.05208457269893	5.14478715083882	4.4322724291113	3.97671047628613	3.00986736697591	2.56956676929257	1.5010583177794	2.38463582756319	2.87926973206984	3.12273739323751	1.20602271738828	6.51043432287093	8.32729971530002	6.89155838507587	9.60842274842309	7.49456974377002	4.08794713296546	4.85362611977487	6.79507656768481	4.99637982918001	2.72529808864364	4.99637982918001	4.2826112821543	3.42608902572344	4.11466574167766	3.99710386334401	1.998551931672	3.74728487188501	4.20747775088843	2.18591617526625	5.99565579501601	2.664735908896	4.83520628630324
FAM210B	18.5579822226686	19.98551931672	9.99275965836002	23.31643920284	11.4202967524115	12.5568490670999	11.9666381093941	12.1340652994372	11.1800182316305	11.5239083156894	11.7261975582796	11.7986800785456	13.8756605541799	15.6538938854138	12.2638413988964	10.6702348894353	9.68048591903627	15.5060063664207	11.3554087026818	16.0994461162467	14.4722726086593	14.2204656676662	14.3645920088925	11.3554087026818	14.2753709405143	16.3881258397104	12.990587555868	6.35902887350183	6.66183977224001	8.56522256430859	11.1347893336012	12.9318066167012	15.988415453376	17.320783407824	15.6136869661875	15.7780415658316	14.6768657482163	12.3910219763664	16.6545994306	15.7950072019239
TMEM263	4.2826112821543	13.32367954448	6.66183977224001	11.65821960142	5.71014837620573	12.5568490670999	17.6415386561171	14.6322552140272	13.9502882359283	14.1832717731561	15.7029080345657	13.243416414694	12.3910219763664	10.2071965608999	11.8096250507891	9.56933763893798	10.3050333976838	11.715649254629	9.84135420899093	9.43760634400669	12.4048050931366	13.8361287577293	10.6173071370075	8.17589426593092	4.85362611977487	11.1918908173632	6.99493176085201	11.8096250507891	9.99275965836002	15.7029080345658	14.8463857781349	11.1683784416965	7.32802374946402	13.32367954448	15.6136869661875	11.5705638149432	11.8664020943025	11.5916012036976	11.325127612808	14.5056188589097
FAM32A	7.13768547025716	13.32367954448	16.6545994306	4.99637982918001	9.99275965836002	7.28488953511138	6.16837015948149	5.79936944458394	6.43098393854853	6.52752848650937	7.54555321141471	6.50131351266796	7.0805839864951	11.8369170202033	12.8316118340305	13.7188734292739	15.6136869661875	13.438538850898	12.4152468482655	7.77214640094668	7.23613630432967	10.3770965682969	9.36821217971252	11.3554087026818	9.70725223954974	9.99275965836002	3.99710386334401	14.5349231394328	6.66183977224001	7.13768547025716	12.5623264276526	8.81714087502355	15.988415453376	11.991311590032	14.98913948754	6.57418398576317	6.55774852579876	9.19333888569122	9.65966766974802	9.02571840109937
ASPN	1.42753709405143	3.33091988612001	1.66545994306	3.33091988612001	5.71014837620573	0.766830477380145	1.11030662870667	1.42753709405143	1.87982607434495	1.20880157157581	1.52950402934082	1.56513103082747	0.799420772668801	0.343099044063863	0.794878609187729	0.677475231075255	1.249094957295	0.861444798134485	0.605621797476365	2.22061325741334	5.16866878880691	4.22770600930616	3.74728487188501	2.72529808864364	2.56956676929258	3.59739347700961	5.99565579501601	1.81686539242909	1.66545994306	1.42753709405143	1.14202967524115	2.35123756667295	0.666183977224001	1.332367954448	2.49818991459001	8.67792286120739	7.18229600444627	6.79507656768481	6.32874778362801	8.70337131534583
KCTD2	4.2826112821543	6.66183977224001	1.66545994306	3.33091988612001	4.2826112821543	4.88854429329843	4.68796132120593	5.26404303431466	5.93629286635249	5.39931368637194	5.60818144091634	5.53815595523567	5.31043798987132	3.81697686521048	4.88282574215319	3.30269175149187	4.68410608985626	2.23975647514966	4.84497437981092	4.99637982918001	6.54698046582208	7.30240128880155	10.6173071370075	6.8132452216091	5.13913353858515	6.39536618135041	3.99710386334401	5.45059617728728	4.99637982918001	2.85507418810286	3.14058160691315	5.29028452501413	2.66473590889601	5.99565579501601	3.74728487188501	5.25934718861054	4.37183235053251	7.59449734035362	7.66111573807601	6.44694171507098
GGT7	7.13768547025716	9.99275965836002	3.33091988612001	3.33091988612001	4.2826112821543	5.17610572231598	4.5645939180163	3.6580638035068	4.55115786420357	4.19051211479614	5.71014837620573	4.45460370312434	4.33971276591635	2.0157068838752	1.70331130540228	2.70990092430102	1.8736424359425	2.06746751552276	2.11967629116728	6.10668645788668	6.54698046582208	4.61204291924309	5.62092730782751	4.54216348107274	4.2826112821543	7.19478695401921	9.99275965836002	0.908432696214547	1.66545994306	8.56522256430859	5.71014837620573	5.29028452501413	4.66328784056801	5.32947181779201	6.24547478647501	4.47044511031896	4.68410608985626	6.39536618135041	5.66256380640401	7.09163588657808
CDCP1	11.4202967524115	9.99275965836002	13.32367954448	4.99637982918001	12.8478338464629	4.98439810297095	9.12918783603261	7.49456974377002	9.59700680060319	8.13926391527711	8.25932175844042	6.26052412330989	7.13768547025716	3.47387782114662	3.29306852377773	3.13332294372306	2.81046365391376	3.44577919253794	3.78513623422728	8.88245302965335	9.64818173910622	10.7614334782339	6.87002226512252	5.90481252539456	6.56667063263659	11.1918908173632	5.99565579501601	10.9011923545746	13.32367954448	1.42753709405143	8.85072998311888	11.1683784416965	11.325127612808	11.325127612808	10.6173071370075	9.46682493949897	11.8664020943025	7.99420772668802	9.99275965836002	12.2491892586349
TMEM181	4.2826112821543	9.99275965836002	4.99637982918001	8.32729971530002	7.13768547025716	4.02586000624576	6.04500275629186	5.71014837620573	5.83735465191328	4.10992534335775	4.99637982918001	4.93618248184049	5.02493057106104	10.164309180392	10.3334219194405	10.1621284661288	9.99275965836002	11.8879382142559	9.84135420899093	9.43760634400669	13.438538850898	13.4517918477923	5.62092730782751	10.9011923545746	9.99275965836002	13.5901531353696	7.99420772668801	5.45059617728728	6.66183977224001	1.42753709405143	7.42319288906745	8.81714087502355	3.99710386334401	9.99275965836002	8.11911722241752	4.20747775088843	5.30865356850376	8.79362849935682	7.32802374946402	3.86816502904259
CD37	1.42753709405143	3.33091988612001	3.33091988612001	3.33091988612001	2.85507418810286	1.43780714508777	1.35704143508593	0.624547478647501	2.57239357541941	1.69232220020613	1.42753709405143	1.92631511486458	1.71304451286172	1.24373403473151	1.36264904432182	0.931528442728476	1.8736424359425	1.03373375776138	4.23935258233456	3.33091988612001	4.13493503104553	2.69035836955847	4.37183235053251	2.72529808864364	5.42464095739544	3.99710386334401	0.999275965836002	2.72529808864364	1.66545994306	1.42753709405143	1.998551931672	0.587809391668237	2.66473590889601	0.666183977224001	5.62092730782751	1.84077151601369	1.8736424359425	1.5988415453376	3.66401187473201	1.2893883430142
ACTR1A	5.71014837620573	3.33091988612001	4.99637982918001	4.99637982918001	1.42753709405143	5.36781334166102	4.68796132120593	4.99637982918001	4.05646679200753	4.35168565767291	4.89441289389062	4.69539309248242	6.22406173006424	6.0471206516256	6.92679930863592	6.0972770796773	7.80684348309377	6.03011358694139	6.9646506709782	4.44122651482668	4.47951295029932	4.99637982918001	3.74728487188501	5.45059617728728	4.85362611977487	7.19478695401921	6.99493176085201	6.35902887350183	4.99637982918001	5.71014837620573	6.2811632138263	2.93904695834118	3.99710386334401	3.99710386334401	3.74728487188501	4.47044511031896	3.12273739323751	6.39536618135041	4.99637982918001	4.83520628630324
MRPL48	9.99275965836002	3.33091988612001	11.65821960142	6.66183977224001	5.71014837620573	29.5229733791356	27.6342983144771	25.3387834194129	22.2610982488218	26.9159816604213	24.7779652753213	28.1723585548945	26.8376973681669	11.1936063125835	10.7876382675477	11.5170789282793	14.3645920088925	12.2325161335097	11.0525978039437	8.88245302965335	9.30360381985243	10.3770965682969	6.87002226512252	7.26746156971638	7.70870030787773	7.59449734035362	6.99493176085201	4.54216348107274	3.33091988612001	2.85507418810286	5.13913353858515	2.35123756667295	4.66328784056801	4.66328784056801	4.37183235053251	14.463204768679	16.8627819234825	15.988415453376	8.99348369252402	12.893883430142
RSBN1L	2.85507418810286	3.33091988612001	3.33091988612001	4.99637982918001	2.85507418810286	5.46366715133354	7.77214640094668	5.5317062394493	4.8479725075212	6.52752848650937	6.42391692323144	5.65855064991471	4.96782908729898	3.47387782114662	3.17951443675091	3.04863853983865	3.43501113256126	4.99637982918001	2.87670353801273	4.44122651482668	6.20240254656829	5.38071673911693	4.99637982918001	6.8132452216091	5.71014837620573	5.19623502234721	6.99493176085201	1.81686539242909	4.99637982918001	4.2826112821543	7.99420772668802	4.70247513334589	3.33091988612001	5.32947181779201	4.37183235053251	4.99637982918001	8.11911722241752	5.99565579501601	3.99710386334401	5.15755337205678
PPP1R32	1.42753709405143	9.99275965836002	3.33091988612001	3.33091988612001	9.99275965836002	0.958538096725182	1.72714364465482	2.85507418810286	2.67133178985862	1.45056188589097	1.63147096463021	1.92631511486458	1.48463857781349	1.88704474235125	2.27108174053637	2.03242569322577	3.12273739323751	2.75662335403035	2.42248718990546	2.22061325741334	4.82409086955311	3.84336909936924	4.37183235053251	3.63373078485819	5.13913353858515	6.79507656768481	5.99565579501601	3.63373078485819	8.32729971530002	1.42753709405143	2.28405935048229	4.11466574167766	3.99710386334401	6.66183977224001	5.62092730782751	6.57418398576317	8.43139096174127	5.99565579501601	7.66111573807601	7.73633005808518
BRD4	29.9782789750801	33.3091988612001	34.9746588042601	18.32005937366	27.1232047869772	13.9946562121877	12.4601077221526	16.1490133764568	13.8513500214891	11.5239083156894	13.663569328778	12.6414429412988	12.7336308789388	34.1383548843544	32.9306852377773	29.97827897508	34.6623850649363	30.150567934707	32.0979552662473	14.4339861731867	17.9180518011973	18.8325085869093	19.98551931672	19.0770866205055	21.4130564107715	16.3881258397104	31.9768309067521	21.8023847091491	24.9818991459	19.98551931672	22.8405935048229	27.0392320167389	19.98551931672	18.653151362272	27.4800890604901	27.8745400996358	28.4169102784613	26.7805958844048	23.982623180064	25.7877668602839
