"beta.1"	"beta.2"	"beta.3"	"beta.4"	"beta.5"	"beta.6"	"beta.7"	"beta.8"	"beta.9"	"beta.10"	"beta.11"	"beta.12"	"beta.13"	"beta.14"	"beta.15"	"beta.16"	"beta.17"	"beta.18"	"beta.19"	"beta.20"	"beta.21"	"beta.22"	"beta.23"	"beta.24"	"beta.25"	"beta.26"	"beta.27"	"beta.28"	"beta.29"	"beta.30"	"beta.31"	"beta.32"	"beta.33"	"beta.34"	"beta.35"	"beta.36"	"beta.37"	"beta.38"	"beta.39"	"beta.40"	"beta.41"	"beta.42"	"beta.43"	"beta.44"	"beta.45"	"beta.46"	"beta.47"	"beta.48"	"beta.49"	"beta.50"
"1"	-3.26233360705649	13.297992629225	12.724293214294	4.14641434456408	-15.3995004190371	-9.28567034713538	-2.9472044679056	-0.0576717274753696	24.0465338885795	7.6359346114046	-7.99009248989368	-11.4765700923635	-2.89461573688223	-2.99215117897316	-4.11510832795067	2.52223448156132	-8.91921127284569	4.35683299355719	-12.3753842192996	-2.24267885278309	3.77395645981701	1.33336360814841	8.04189509744908	-0.571067743838088	5.03607972233726	10.8576936214569	-6.9095383969683	-12.8459935387219	0.46726172188352	-2.35706556439501	-5.42888255010254	-4.33310317456782	-6.49471646796233	7.26750747385451	11.519117540872	9.92160365445798	-4.29513109491881	12.3830410085338	-2.79346281854269	17.5790308981071	5.60746090888056	-4.52783972553158	-8.32043296117832	-11.6657054708471	-10.655905803883	-15.63782051071	11.5653699715018	8.3204712857239	-2.27328691424755	2.66137361672105
"2"	-0.615947487243744	2.55550564279033	0.434719497664315	0.175248840531943	-0.549735255742669	-0.540002430143307	1.49533597609858	-1.51891302092751	1.41974593962231	1.08658191924315	-0.971558452010315	-2.41489103972094	1.19675404587991	0.0925069639341102	0.153271009989897	1.05432808432652	-2.20413095249489	0.922216289501559	-1.37705369143059	-0.428749042422648	-1.2226175091851	-0.61249044099765	1.47819365904444	-0.0200602492725772	-1.39458181281049	1.56437310001502	0.490013092335454	-1.71708951281519	1.1292568883524	-1.51367697072469	-1.44445959117822	0.0192085519422268	-0.125405225843013	1.99492649910806	0.0290931815697933	0.852636697462905	1.23434893686322	0.971468420115853	-1.98772349044077	2.30173492906024	-0.865207374429519	0.722120074386617	0.149041165549941	-0.0687261800188625	0.0288945599636088	-0.570230823661957	0.691346851407043	1.26219249768707	0.551988968494129	-0.674740471763767
"3"	-0.708122505815862	2.36216903198106	0.526591269443055	0.103947359745473	-0.552390612885567	-0.620247565217957	1.58915301009126	-1.55956783183408	1.46005496239904	1.26114864591334	-1.00070616817877	-2.35096287708123	1.06968409009323	0.0565128074981634	0.234925911302336	1.16142705207527	-2.17448596526839	0.899300550804388	-1.55440378125448	-0.488779245735061	-1.19832372827744	-0.733725168537811	1.56328957415536	-0.0886689374447919	-1.4438978792154	1.58672931139457	0.563276120080925	-1.73756664001165	1.24374679507681	-1.66138736060837	-1.53172513420008	0.0429132505664486	-0.106898096675825	2.13412980543971	0.0130335074237977	0.848567404589705	1.15659312172408	0.953301569005934	-1.97458837084731	2.33122812165222	-0.777421808734317	0.593019484516528	0.251898916016258	-0.120541198199171	0.0663859385764304	-0.587118273033563	0.723671160552946	1.33755418693539	0.693288877341482	-0.72111249071357
"4"	-0.675583687685929	2.35328387115297	0.440262438357226	-0.0579728892280511	-0.671485105395649	-0.55581044068153	1.60353592619854	-1.67682596450961	1.41433375127772	1.22219439010516	-1.03225982220176	-2.39425459462638	1.07890854777345	-0.133599570523396	0.226817130917931	1.14446444241264	-2.32678199996368	0.992805221806492	-1.40235529355069	-0.522884384474322	-1.21120443633676	-0.740590881020112	1.58477830382382	-0.0637016534773485	-1.45574375671499	1.58464359567682	0.517360574772609	-1.68177035841736	1.33807630336105	-1.77515510581127	-1.45833926728704	0.0124254390165136	-0.154179087981328	2.05416391336399	0.172531324273746	0.868175952836047	1.25228369642822	0.851759175124942	-1.95685715046159	2.42198301486701	-0.729680524908727	0.675181971301476	0.311178953789821	-0.124179382129	-0.0103903384132082	-0.610217391680785	0.8390516208958	1.19100006846587	0.65618267276233	-0.506219663649521
"5"	-0.649740614384845	2.37012182433904	0.481129064816446	-0.0387612140497051	-0.765445293186518	-0.451038908356795	1.60981542645426	-1.65977730785989	1.28425777437986	1.11068595457151	-1.03894289942722	-2.5613751621805	1.08470292993528	-0.100543482048484	0.138741215880002	1.10800840717847	-2.10976169893055	1.10868876536751	-1.44412195372482	-0.460669271158539	-1.25572169415207	-0.706856101762085	1.69147022566827	-0.0785252095444532	-1.53829187349122	1.53226095852694	0.501257199495994	-1.59300027701523	1.27087698071449	-1.81851135577683	-1.47867960180202	0.11675395907651	-0.128229522436642	2.00945953901384	0.0656908397827352	0.785728982850272	1.1161932490665	0.798327190636172	-1.94488782939966	2.32609096836945	-0.793275392019486	0.632986113353018	0.277961782846624	-0.0683568075891913	-0.144116978221697	-0.736716105003724	0.789477670222257	1.18800687913309	0.558760116432404	-0.628681747316224
"6"	-0.644058147043097	2.54420244258333	0.495611457131476	-0.051690486873856	-0.775894193562172	-0.318257684735659	1.51526425623075	-1.60587060280294	1.32361215761594	1.18730716205437	-1.05715261162153	-2.42954132309377	1.03424032344309	-0.0674602513999304	0.0661418822657809	1.08622175558162	-2.06597161640104	0.99413372427567	-1.58305395260054	-0.458542267127245	-1.30622539287293	-0.681325559167294	1.70688169846562	-0.0860244427781467	-1.53058301162367	1.47931009961472	0.401476350518152	-1.52383572459229	1.23817713003333	-1.68882780917628	-1.32265702861751	0.0587342133293688	-0.185003412320618	1.89690912275442	0.115952737420205	0.861369002152464	1.03045026845898	0.83424789174624	-1.97266045201928	2.22181627842296	-0.763103953409742	0.697769829856996	0.256030471769073	-0.178729735222422	-0.113290707490921	-0.66740871866208	0.81416524955519	1.1610191017479	0.6549781022823	-0.678298003070216
"7"	-0.43643811816283	2.54022961954918	0.494324809345196	-0.0122135999874407	-0.824979261538598	-0.313518673245139	1.47248132228381	-1.55970401641147	1.31344042296062	1.07968966121281	-1.07250845143891	-2.37910747418226	0.951230417170877	-0.0631304600863646	0.0700398300275421	1.0793366366751	-1.94604227704021	0.986509211223569	-1.4355619414795	-0.432616947855021	-1.28950405019209	-0.66531167462205	1.46115904753045	0.0604118156062077	-1.46683466832053	1.39053856390331	0.400600348118769	-1.43221362536457	1.42729155718276	-1.64428657331357	-1.1631730270327	0.140128467627995	-0.00353853402258423	1.83078489865455	0.208196802232199	0.691898998550228	1.05740112620695	0.771527621455451	-2.04086692694897	2.2507061687471	-0.675516408857756	0.807878133942581	0.313154608478568	-0.181358436419352	-0.0293187819614617	-0.687911262797333	0.790329550093659	1.33201166269277	0.66065236208396	-0.701203175243628
"8"	-0.36151148169815	2.55270741042505	0.464775791594623	0.0375753688973241	-0.897271051758777	-0.397600159001186	1.37010213432112	-1.69266184022365	1.24984148482145	1.11190110426011	-1.04173952635121	-2.2725883376643	0.985274641226661	-0.121684604334638	0.0114220878301908	1.00868716098267	-1.87316455291001	1.06044890792873	-1.3435339579225	-0.496575165666831	-1.35786339002869	-0.559617377794617	1.3728424807727	0.116231914392584	-1.42284651287098	1.33750506940655	0.410295567361578	-1.30078301124953	1.40139533916156	-1.6819729354831	-1.18017548022408	0.148558208589032	0.15178409209752	1.79912104255327	0.13158796610307	0.614493274511709	1.06371856208848	0.750725659573205	-2.0813968846671	2.25196777438277	-0.571706177054888	0.887641581383471	0.293526620758958	-0.214196359413863	-0.0182776971442597	-0.65370322727969	0.71928310327758	1.20141127139302	0.702342541738623	-0.703102844167772
"9"	-0.505367984011143	2.54178044209952	0.496500571339494	0.0718440720708148	-0.868641896791158	-0.418267270049321	1.34762125080662	-1.79584104034417	1.16968666173636	1.12692742168986	-0.939087427130048	-2.27757669679442	0.938039867726552	-0.0334630814046379	0.096443126956366	1.08387825952459	-1.90741160124094	1.03367277954039	-1.2911469144095	-0.440286051949573	-1.33518862777163	-0.576713310674933	1.52075014282094	-0.0120563910676801	-1.56948523972403	1.41441199707185	0.415529353337143	-1.33977004620734	1.29177848513156	-1.62037084339146	-1.14783705954113	0.192929055600553	0.102416247685102	1.86324963797849	0.130711674200679	0.765964090873226	0.997893566386969	0.754853340158703	-1.97765390540521	2.17787069141994	-0.579560159632645	0.991873911141727	0.290149583906838	-0.182791432915183	-0.0651141934801427	-0.719754481301489	0.725995758321777	1.11800492124122	0.692546625176717	-0.70259021913684
"10"	-0.457086627450208	2.41807033429042	0.536967286334852	0.22877226603954	-0.767576743428156	-0.513380374727045	1.24358337026735	-1.79132657446251	1.09067569892999	1.28936762855554	-0.917175103895089	-2.27053440102201	0.993773779396436	0.0432875883334553	0.15947557100186	0.942963997969092	-1.8838909530648	0.989216074615811	-1.27661663216855	-0.299145504692601	-1.20157167298076	-0.657846791028071	1.411038131351	0.0680301407630977	-1.45253706736957	1.41703030586654	0.5255000088023	-1.29852091651019	1.28438116559205	-1.68974943181385	-1.18596771578244	0.172680762634223	0.0803456869509222	1.96434373122472	0.127723247571531	0.588813271079888	0.997695699704108	0.672901029004443	-2.13216265185771	2.28358786659101	-0.645033916440846	1.14825567008752	0.22685797461499	-0.0837410516779468	0.115623212510974	-0.425213473965188	0.682194841443816	1.18785602406588	0.760776488048999	-0.765656775216909
