"beta.1"	"beta.2"	"beta.3"	"beta.4"	"beta.5"	"beta.6"	"beta.7"	"beta.8"	"beta.9"	"beta.10"	"beta.11"	"beta.12"	"beta.13"	"beta.14"	"beta.15"	"beta.16"	"beta.17"	"beta.18"	"beta.19"	"beta.20"	"beta.21"	"beta.22"	"beta.23"	"beta.24"	"beta.25"	"beta.26"	"beta.27"	"beta.28"	"beta.29"	"beta.30"	"beta.31"	"beta.32"	"beta.33"	"beta.34"	"beta.35"	"beta.36"	"beta.37"	"beta.38"	"beta.39"	"beta.40"	"beta.41"	"beta.42"	"beta.43"	"beta.44"	"beta.45"	"beta.46"	"beta.47"	"beta.48"	"beta.49"	"beta.50"
"1"	-3.26233360705649	13.297992629225	12.724293214294	4.14641434456408	-15.3995004190371	-9.28567034713538	-2.9472044679056	-0.0576717274753696	24.0465338885795	7.6359346114046	-7.99009248989368	-11.4765700923635	-2.89461573688223	-2.99215117897316	-4.11510832795067	2.52223448156132	-8.91921127284569	4.35683299355719	-12.3753842192996	-2.24267885278309	3.77395645981701	1.33336360814841	8.04189509744908	-0.571067743838088	5.03607972233726	10.8576936214569	-6.9095383969683	-12.8459935387219	0.46726172188352	-2.35706556439501	-5.42888255010254	-4.33310317456782	-6.49471646796233	7.26750747385451	11.519117540872	9.92160365445798	-4.29513109491881	12.3830410085338	-2.79346281854269	17.5790308981071	5.60746090888056	-4.52783972553158	-8.32043296117832	-11.6657054708471	-10.655905803883	-15.63782051071	11.5653699715018	8.3204712857239	-2.27328691424755	2.66137361672105
"2"	-2.7662565309523	5.08552242503501	0.834462069116689	3.22218151260167	-2.82847462559803	-1.86711631136217	-0.889408592426798	0.152502015317169	5.41382316146834	2.38714688198971	-1.71219312505335	-3.17785754131799	-0.67672432644945	-1.93279871150638	-1.20866903767823	1.77767542265341	-3.16416986475083	3.01691381644617	-2.70179633257187	-0.188687318428245	-0.523535022885309	-0.878824021893431	3.47277027659703	0.702210037527522	-2.13556057914637	1.79783880160047	-1.79240524163762	-2.56240494658433	-0.995092337556298	-2.23514636349538	-2.24603854390733	0.438642873042487	0.428810531937323	1.67843509987819	2.15456296277116	1.99357134489577	-0.185981498710243	2.86387867389574	-0.490361265623997	2.84661616108921	-0.227559728883162	-1.44867900850755	-2.44823179861525	-1.68410683139989	-1.5559061369183	-3.13818471431238	3.03324176069705	1.68065937703853	-0.806469729236387	-1.10966984111378
"3"	-2.69203774415204	4.71044495340682	0.978954619574701	3.19374854517092	-2.98925512380202	-1.6590972460411	-0.796099946477688	0.3313014180648	5.42015547155783	2.33164326406888	-1.6510943677761	-3.01502320112039	-0.741577747231764	-1.92372116131247	-0.911224265466995	1.67293332624743	-3.05480396811224	2.8925244418351	-2.37658216233321	-0.332812396225106	-0.526688394869999	-0.826519900533149	3.28256316230559	0.803644736460536	-2.38274264500703	1.79714706051062	-1.34221243035704	-2.47434647713777	-0.542910203766506	-2.33683224299409	-1.98881560379272	0.603398861036215	0.422090364125591	1.45577335022555	2.16301695900471	2.02274142151479	0.0737484320514781	2.65996886421256	-0.511280627703226	2.62597890558661	-0.0499177582324963	-1.24968446665951	-2.43034012480334	-1.67656262486267	-1.47155270509805	-3.14908260887861	3.10449783428628	1.36905182229155	-0.804984299151451	-1.18599963501962
"4"	-2.83076662856718	4.66480395823846	1.06206220224095	3.11596984042309	-2.81657825855699	-1.85346882796317	-1.06388171582924	0.351489071200317	5.27063367029912	2.78934943634759	-1.81315880269361	-2.9126892373955	-0.718684506762123	-1.92356219806459	-0.827136805110624	1.89029421951653	-2.88685290169525	2.68188080210612	-2.27017107459597	-0.158536020479683	-0.387175716794967	-1.023385775094	3.22358334601599	0.658853964712894	-1.92199392846731	1.6800232584463	-1.48469084993103	-2.7513120648241	-0.42016512756553	-2.17539815330826	-1.87071453579961	0.351225350735583	0.0719214565230565	1.61734189806914	2.22117045514603	2.16707344883745	0.115357718008342	2.48883733096096	-0.189291850296491	2.86601618872063	-0.0856783527047778	-1.3510200119445	-2.33111905320945	-1.44580519169324	-1.58325663775112	-3.11596232319674	2.97412601759309	1.36647697552168	-0.530902511144617	-0.859511401747299
"5"	-2.55197029744549	4.46520154124025	1.17275476964743	3.42091598089633	-2.80887173731759	-1.80503576638799	-1.01476876582441	0.649004470172172	5.30694237303554	2.73930022790798	-1.81643545598906	-2.74560776045853	-0.640428358915521	-1.78517893530596	-0.767792855396143	1.41444856555082	-3.22215427691391	2.704808342843	-2.43341591703671	-0.207706586825501	-0.0726503700102223	-1.1276540275693	3.37044715015739	0.661064109452482	-1.74265979217694	2.08578588072497	-1.29602306739601	-2.90261041993379	-0.386551463885391	-2.14668856054835	-1.84758233482808	0.406050928804679	0.235071632706639	1.40266626194583	2.29718165411354	2.28354782130928	0.25684283121672	2.69850987463526	-0.236408803667728	2.95839041087747	-0.0676837626344793	-1.41438654363673	-2.31432420129487	-1.49023634351538	-1.29933205108007	-3.18090300321843	2.9212839967236	1.41490864020805	-0.530324314378889	-0.94882847335422
"6"	-2.634615946429	4.61072812117026	1.0493225606621	3.15348802027662	-2.65340199106056	-1.58331400517881	-1.25398318929977	0.363460513582568	5.08449791872363	2.55181919288367	-1.83412200907103	-2.83194871790574	-0.485323394032788	-1.73793600432011	-0.926628092081968	1.53546731489828	-2.74750422260154	2.44005336907312	-2.32533292571637	-0.323887969364515	-0.646745701516753	-0.989502584852872	3.01057056195935	0.45960860701595	-1.78466273048262	1.77235097762202	-1.51602024002932	-2.83872843042434	-0.759615809961258	-2.35599547460206	-1.77020934022285	0.58824886028397	0.267497579068926	1.50427463872599	2.16502889882166	2.19447560476944	0.112154853352374	2.37623708240121	-0.467793693974807	2.78365507971872	0.00748545785120037	-1.18158304374298	-2.23083302580665	-1.75478526166592	-1.2089768074688	-3.04162087086052	2.92557935998161	1.01043334964441	-0.335931672277145	-1.02181811027596
"7"	-2.87377706509592	4.42082967006984	0.935060313894701	3.1036502309516	-2.42407508564036	-1.52921348452844	-1.07462287523025	0.305035569079436	4.85637194923667	2.51311314531331	-1.58152593914954	-2.69117231939535	-0.524886228415788	-1.90279849150494	-0.97068879731682	1.53471712499093	-2.74405904701758	2.51965354669428	-2.02988142759669	-0.224106958996881	-0.34164619842636	-0.831697627631038	3.02528868969113	0.463572710078089	-1.61513323360235	1.80567851346964	-1.57251964134394	-2.7050189406864	-0.810878958492407	-2.06466559709821	-1.93822153970391	0.418460401271537	0.358702818320453	1.26953034481085	2.32007585628883	2.13859706293676	0.16680407123409	2.24522404963362	-0.446049956980791	2.55393699451414	-0.0508816405231249	-1.1747267630731	-2.09556808665638	-1.46161977069336	-1.39144501164802	-2.9425133762781	2.98796082399356	1.23453186936684	-0.431053488450515	-1.13618613747009
"8"	-2.85161532546722	4.06708064600246	1.06780359002385	3.17828602947085	-2.35216657049156	-1.47379617163547	-0.88920015966911	0.197570995655923	4.62430632871281	2.54578420365639	-1.69862510371873	-2.6420098260716	-0.366195904817323	-1.84554665740225	-0.923781030731678	1.53394188634692	-2.97682184508272	2.4786463349104	-2.0269805910251	0.117892582444731	-0.120444210470324	-0.89588073089548	2.86937448985755	0.486004550003968	-1.62169660354867	1.85418972881939	-1.40500907377621	-2.58706471815787	-0.472397340154013	-2.17701230410134	-1.89329419915252	0.805792498959317	0.357742221244239	1.39698883401776	2.41050988378909	1.98517259465725	0.524342582757456	2.22519031308418	-0.308444788656712	2.60600331324715	0.209050879558028	-1.06796165624414	-2.19440734256989	-1.59016259963031	-1.34291598042247	-2.66043016446176	2.86269252833005	1.11547678189437	-0.289772014361283	-1.17218757504682
"9"	-2.7673294541842	4.3102515388889	1.02078119476833	3.06294266866987	-2.22227332434703	-1.54814390841556	-0.731520563578422	0.298358576224569	4.51646247809483	2.52000404832849	-1.66428566813278	-2.54467025885992	-0.382110757424072	-1.90164398592709	-0.711888633363038	1.51413903284412	-2.88644900465931	2.45604297715611	-2.13896353018023	0.260834006198462	-0.0731142907479997	-0.687739922043945	2.77302704664391	0.104045826421995	-1.54245815996966	1.84541531581539	-1.33391373757502	-2.55943522935264	-0.449896657117243	-2.27620848090027	-2.00519729215285	0.867269848862545	0.236679015823738	1.34168147691284	2.25093136760493	1.8762560447815	0.253229284317441	2.00735753319653	-0.626641935480648	2.43283702047575	0.223368657035517	-1.13704282739841	-2.21063933022822	-1.41618470975315	-1.1403296727611	-2.85266424223291	2.85911510192801	1.03143338625922	-0.622401907137245	-1.19528496967503
"10"	-2.76294199195303	3.81872834877645	0.902926972793287	3.13059660925613	-2.23202290142925	-1.44437444775065	-0.786408252952954	0.359084793840383	4.36487344612806	2.67735032612043	-1.58648830574044	-2.62592466421927	-0.172277528372438	-1.76015119250719	-0.958721109557878	1.56605464706869	-2.94928105918167	2.36020118629182	-2.10410319201938	0.0280635475374114	0.106887023406408	-0.851653293304897	2.81550941506703	0.240044336147851	-1.69890656248351	1.81730678783441	-1.28180523902857	-2.48275552110616	-0.213201633331187	-2.24040400631421	-1.7283411104694	0.891876450666933	0.0953942393105727	1.46221512804035	2.20719990191742	1.88266607159554	0.503104338527089	2.08630046505734	-0.533537037951692	2.20470355651827	0.0915542395277254	-0.973388650419746	-1.86639975882338	-1.57622483526722	-1.24171062199008	-2.64228545505373	2.54034436426699	0.79552324936534	-0.608504166049621	-1.50219000506158
