"pip.1"	"pip.2"
"145"	0.6	1
"146"	0	0
"147"	0.2	0
"148"	0	0
"149"	0.6	0.4
"150"	0	0
"151"	0.4	0
"152"	1	0
"153"	1	0
"154"	0	0
"155"	1	1
"156"	0	0
"157"	0	0
"158"	0	0
"159"	0.8	0
"160"	1	0
"161"	0	0
"162"	1	1
"163"	0.2	0
"164"	1	0
"165"	1	0
"166"	0	0
"167"	1	0
"168"	0.6	0
"169"	0	0
"170"	0.8	0
"171"	1	0
"172"	0	0.2
"173"	1	0
"174"	0	0
"175"	0	0
"176"	0	0
"177"	0	0.4
"178"	0.6	0
"179"	0	1
"180"	0.2	0.2
"181"	0	0
"182"	1	0.2
"183"	0.8	0
"184"	0	0
"185"	0	0
"186"	0	0
"187"	0	0
"188"	0	1
"189"	0	0
"190"	0	0
"191"	0	0
"192"	1	0
"193"	0	0
"194"	1	0
"195"	1	0
"196"	0.8	0
"197"	1	0.2
"198"	0.2	0
"199"	0	0
"200"	0	0
"201"	1	0
"202"	0.8	0
"203"	0	0
"204"	0	0
"205"	0.2	0
"206"	1	0
"207"	0	0
"208"	1	0
"209"	0	0
"210"	0	0
"211"	1	0
"212"	0	0
"213"	1	0
"214"	0	0
"215"	0.4	1
"216"	0	1
"217"	1	0
"218"	0.8	0
"219"	1	0
"220"	0.6	0.8
"221"	1	0.2
"222"	1	0
"223"	1	0
"224"	0.6	0
"225"	1	0
"226"	0.4	0.2
"227"	0.4	0
"228"	0.6	0
"229"	1	0
"230"	0.4	0
"231"	1	0
"232"	1	0
"233"	1	0
"234"	1	0
"235"	1	0
"236"	0	0
"237"	1	0
"238"	0	0
"239"	0	0
"240"	0	0
"241"	1	0.4
"242"	0	0.2
"243"	0	0
"244"	1	1
"245"	0.8	0.2
"246"	1	0
"247"	0	0
"248"	1	1
"249"	0	1
"250"	1	0.4
"251"	0	0
"252"	1	0
"253"	0	0
"254"	0	0
"255"	1	0
"256"	1	0
"257"	1	0.2
"258"	1	0
"259"	0	0
"260"	0	0
"261"	0.8	0
"262"	0.2	0
"263"	1	0
"264"	1	0.2
"265"	1	0
"266"	1	0
"267"	1	1
"268"	1	0.4
"269"	1	0.2
"270"	0	0
"271"	0	1
"272"	1	0
"273"	1	0
"274"	0.4	0
"275"	0	0
"276"	0.2	0
"277"	0	0
"278"	1	0
"279"	0	0
"280"	0	0
"281"	1	0
"282"	1	0
"283"	0	0
"284"	0.6	0
"285"	1	0
"286"	0	0.6
"287"	1	0
"288"	0	0
"289"	1	0
"290"	1	0
"291"	0	0
"292"	1	0
"293"	1	0
"294"	0	0
"295"	1	0
"296"	1	0.2
"297"	1	1
"298"	1	0
"299"	0.4	0
"300"	1	0
"301"	0	0
"302"	1	0
"303"	1	0
"304"	1	0
"305"	0.2	0
"306"	0.4	0
"307"	1	0
"308"	0	0
"309"	1	0
"310"	0.4	0
"311"	0	0
"312"	0	0.2
"313"	0	1
"314"	1	1
"315"	1	0
"316"	0	0
"317"	0	0
"318"	0	0
"319"	0	1
"320"	0.2	0
"321"	0	0
"322"	0	0
"323"	1	0
"324"	1	0
"325"	0	0
"326"	0	0
"327"	1	0.2
"328"	0	0
"329"	1	0.4
"330"	0	0
"331"	0.6	0
"332"	0	0
"333"	0.8	0
"334"	0.8	0.6
"335"	0	0
"336"	1	0
"337"	1	0
"338"	0	0.2
"339"	0.6	0
"340"	0	0
"341"	1	0.6
"342"	0	0
"343"	1	0
"344"	0	0.2
"345"	0	0
"346"	1	0
"347"	0	1
"348"	0	0
"349"	0	0
"350"	1	1
"351"	0.6	0
"352"	1	0
"353"	0.4	0.2
"354"	0	0
"355"	1	0
"356"	1	1
"357"	0	0
"358"	1	0
"359"	1	1
"360"	1	1
"361"	0	0
"362"	0	0
"363"	1	0.2
"364"	0	0
"365"	1	0
"366"	1	0.2
"367"	0.2	1
"368"	1	0
"369"	0	0
"370"	0	0
"371"	1	0
"372"	0	0
"373"	0	0
"374"	0	0
"375"	1	0
"376"	0	0
"377"	0.6	1
"378"	0	0
"379"	0	0
"380"	1	1
"381"	1	0
"382"	1	0
"383"	0	0
"384"	1	0
"385"	1	1
"386"	1	0
"387"	1	1
"388"	1	0.2
"389"	1	0.6
"390"	0	0
"391"	0	0
"392"	1	0
"393"	0	0
"394"	0	0
"395"	1	0
"396"	0.6	0
"397"	0.8	0
"398"	0	0
"399"	0.8	1
"400"	1	0
"401"	1	0
"402"	0	0
"403"	0.8	0
"404"	1	0
"405"	1	0
"406"	1	0
"407"	0.2	0
"408"	1	0
"409"	1	0
"410"	1	1
"411"	0.6	0
"412"	0.8	0.2
"413"	1	0
"414"	1	0
"415"	0	0
"416"	1	0.8
"417"	1	0
"418"	1	0
"419"	0	0.4
"420"	1	0
"421"	1	0
"422"	0.4	0.2
"423"	1	0
"424"	0	0
"425"	1	0
"426"	1	0
"427"	0.6	0
"428"	0.4	0
"429"	0	0
"430"	0	0
"431"	1	0
"432"	1	0
"433"	1	0
"434"	1	0
"435"	0.6	0
"436"	0.8	0
"437"	0	0
"438"	1	0
"439"	1	0
"440"	0.4	0
"441"	1	0
"442"	1	0
"443"	0	0
"444"	1	0
"445"	0	0
"446"	0.4	0
"447"	1	0
"448"	0	0
"449"	1	0
"450"	1	0
"451"	1	0
"452"	0	1
"453"	1	0
"454"	1	0
"455"	1	0
"456"	0.6	0
"457"	1	0
"458"	1	0
"459"	1	0
"460"	1	0
"461"	1	0
"462"	0	0
"463"	0	1
"464"	0.8	0.2
"465"	1	0
"466"	0.2	0
"467"	1	0
"468"	1	0
"469"	0	0
"470"	0.8	0
"471"	0.8	0
"472"	0.2	1
"473"	1	0
"474"	1	0
"475"	1	0
"476"	1	0
"477"	0.6	0
"478"	1	0.2
"479"	1	1
"480"	1	0
"481"	1	0
"482"	0	0
"483"	1	0
"484"	1	0
"485"	0	0
"486"	1	1
"487"	1	0
"488"	0	0
"489"	0	0.8
"490"	1	0
"491"	0.4	0
"492"	1	0
"493"	0.8	0
"494"	1	0
"495"	0.2	1
"496"	0	0
"497"	1	1
"498"	0	0
"499"	1	0
"500"	1	0
"501"	1	0
"502"	1	1
"503"	0.2	0
"504"	1	1
"505"	1	0
"506"	0	0
"507"	1	0
"508"	0	0
"509"	1	0
"510"	0.2	1
"511"	1	0
"512"	0.8	0
"513"	0	0
"514"	1	0
"515"	0	0
"516"	1	0
"517"	0	0
"518"	1	0
"519"	1	0
"520"	1	0
"521"	0.4	0
"522"	0	0
"523"	0.4	0
"524"	1	1
"525"	1	0.2
"526"	1	0
"527"	1	0
"528"	1	0
"529"	1	0.4
"530"	1	0
"531"	1	0
"532"	1	0
"533"	1	0
"534"	1	0
"535"	0.8	0
"536"	1	0
"537"	1	0
"538"	1	0
"539"	1	0.2
"540"	1	0
"541"	1	0
"542"	1	0
"543"	1	0
"544"	0	0
"545"	0	0
"546"	0	0
"547"	0.4	0
"548"	1	0
"549"	1	0
"550"	0.6	0
"551"	0	1
"552"	1	0
"553"	0	0
"554"	0.8	0
"555"	1	0
"556"	0	0
"557"	1	0
"558"	1	0
"559"	0.4	0.6
"560"	0	0.2
"561"	0.2	0.2
"562"	1	0
"563"	1	0
"564"	1	0
"565"	0.8	0
"566"	1	0
"567"	1	1
"568"	1	0
"569"	0	0
"570"	0.2	0
"571"	0.8	0
"572"	0	0
"573"	1	1
"574"	1	0.2
"575"	1	1
"576"	1	0
"577"	0.6	0
"578"	0.6	0
"579"	0	0
"580"	1	0
"581"	0	0
"582"	0.2	0
"583"	0.2	0
"584"	0	0
"585"	1	0
"586"	1	1
"587"	0	0
"588"	0	0
"589"	0	0
"590"	1	0
"591"	0	0
"592"	0	0
"593"	0	0
"594"	0	0.2
"595"	1	0
"596"	0	0
"597"	1	0
"598"	0.8	1
"599"	0	1
"600"	0	0
"601"	1	0
"602"	0	0
"603"	0	1
"604"	0	0
"605"	0	0
"606"	1	0
"607"	0	0
"608"	1	0
"609"	0	0
"610"	0	0
"611"	1	0
"612"	1	0
"613"	1	1
"614"	1	0
"615"	0	0
"616"	1	0
"617"	1	0
"618"	1	0
"619"	0	1
"620"	0.6	0.2
"621"	1	0
"622"	0.8	0
"623"	0	0
"624"	0	0
"625"	0.4	0
"626"	0.6	0
"627"	0	0.2
"628"	0	0
"629"	1	0
"630"	0	0
"631"	1	0
"632"	1	0
"633"	1	0
"634"	0	0
"635"	1	0
"636"	0	0
"637"	0	0
"638"	1	0
"639"	1	0
"640"	0	0
"641"	0	0
"642"	1	0
"643"	0.8	0
"644"	0	0
"645"	0	0
"646"	0	0
"647"	1	0
"648"	1	0
"649"	1	0
"650"	1	0
"651"	0.4	0
"652"	0	0
"653"	0.2	0
"654"	1	0
"655"	0	0
"656"	0	0
"657"	1	0
"658"	0	0
"659"	1	1
"660"	1	0
"661"	1	0
"662"	1	0
"663"	0	0
"664"	0	0.2
"665"	0	0
"666"	0.8	0
"667"	0	0
"668"	1	0
"669"	0	1
"670"	0	0
"671"	0	0
"672"	0	0
"673"	0.8	0
"674"	0	1
"675"	0.6	0
"676"	1	0
"677"	0	0
"678"	0	0
"679"	1	1
"680"	0	0.2
"681"	0.6	1
"682"	0.8	0.4
"683"	1	0
"684"	0	0
"685"	0	0
"686"	0.4	0.2
"687"	0	0
"688"	1	0
"689"	1	0
"690"	0.4	0
"691"	1	0
"692"	0.6	0
"693"	1	0
"694"	1	0
"695"	0.8	0.2
"696"	0	0
"697"	0	0
"698"	1	0
"699"	0.6	0
"700"	0	1
"701"	0.6	0
"702"	1	0
"703"	0	0.2
"704"	0.8	0
"705"	0.6	0
"706"	1	0
"707"	1	0
"708"	0	0
"709"	0.8	0
"710"	0	0.4
"711"	0.6	0
"712"	1	0
"713"	0	0
"714"	0	0
"715"	1	0
"716"	1	0
"717"	1	0
"718"	1	0
"719"	0.8	0.6
"720"	1	0
"721"	0	0
"722"	0	0
"723"	0	0
"724"	0	0
"725"	1	0
"726"	0	0
"727"	0	0
"728"	0.8	0
"729"	0.6	0
"730"	0	0
"731"	0	0
"732"	0.8	0
"733"	0	0
"734"	0.6	0
"735"	1	0
"736"	0	0
"737"	0.6	0
"738"	1	0
"739"	1	0
"740"	0	0
"741"	0	0
"742"	0	0
"743"	0	0
"744"	0	0
"745"	0	0
"746"	0	0
"747"	0	0
"748"	0	0
"749"	1	1
"750"	0	1
"751"	0	1
"752"	0.6	0
"753"	0	1
"754"	1	0.2
"755"	0	0.4
"756"	0	0.2
"757"	0	0
"758"	1	0
"759"	1	0
"760"	1	0
"761"	1	0
"762"	0	0
"763"	0	0
"764"	0	0
"765"	0	0
"766"	0.4	0
"767"	0	0
"768"	0	0
"769"	0.6	1
"770"	0	0.2
"771"	1	0
"772"	1	0
"773"	0.2	0.4
"774"	1	0
"775"	1	0
"776"	1	0
"777"	0	0
"778"	1	0.6
"779"	1	0
"780"	0	0.2
"781"	0	0
"782"	1	0
"783"	0.8	0
"784"	1	1
"785"	0	0
"786"	0	0
"787"	1	0
"788"	0.8	0
"789"	0.6	1
"790"	1	1
"791"	1	0.2
"792"	1	0
"793"	0	0
"794"	0.4	0.2
"795"	0	0
"796"	1	1
"797"	1	0
"798"	0	0
"799"	0	0
"800"	1	0
"801"	0	0
"802"	1	0
"803"	1	0
"804"	0	0
"805"	1	0
"806"	1	0
"807"	0	0
"808"	1	0
"809"	1	0
"810"	0	0
"811"	0	0.2
"812"	0	0
"813"	1	0
"814"	0	1
"815"	0	0
"816"	1	0.2
"817"	0	0
"818"	0	0
"819"	1	0
"820"	0	0
"821"	0	0
"822"	0	0
"823"	0	0
"824"	0	0
"825"	0	0
"826"	1	0
"827"	0	1
"828"	0.6	0
"829"	0.2	0
"830"	0	0
"831"	0.6	0
"832"	0	0
"833"	0	0
"834"	0	0
"835"	0.8	0
"836"	0.4	0
"837"	1	0
"838"	0	0
"839"	0	0
"840"	0	0.2
"841"	0	0
"842"	0	1
"843"	1	0
"844"	1	0
"845"	0	0
"846"	0	0
"847"	1	0
"848"	0	0
"849"	1	0
"850"	0	0
"851"	0	0
"852"	0	0
"853"	1	0
"854"	0	0.2
"855"	1	0
"856"	0	0
"857"	0.2	0
"858"	0.8	0
"859"	1	0
"860"	0.8	0
"861"	0.2	0
"862"	0	0
"863"	1	0
"864"	1	0.2
"865"	1	0
"866"	1	0
"867"	0	0
"868"	0	0
"869"	1	0
"870"	1	0
"871"	1	0
"872"	1	0
"873"	0.8	0
"874"	0	1
"875"	1	0
"876"	1	0
"877"	0.8	0
"878"	1	0.2
"879"	0	0
"880"	1	0
"881"	1	0
"882"	1	0
"883"	1	0
"884"	1	0
"885"	0	1
"886"	0	0
"887"	1	0
"888"	1	0
"889"	0	0
"890"	0	0
"891"	1	0
"892"	0.6	0
"893"	0.8	0
"894"	1	1
"895"	0	0
"896"	0	0
"897"	1	0
"898"	0	0
"899"	1	0
"900"	0	0
"901"	1	0
"902"	1	0
"903"	1	0
"904"	1	0
"905"	1	0
"906"	0	0
"907"	0	0
"908"	0	0
"909"	0	0
"910"	0	0
"911"	1	0
"912"	0	0
"913"	1	0
"914"	0	0
"915"	0	0
"916"	1	0
"917"	0	0.2
"918"	0	0
"919"	0	0
"920"	1	0
"921"	0.6	0
"922"	1	0
"923"	1	0
"924"	1	0
"925"	1	0
"926"	0	0
"927"	0	0
"928"	1	0
"929"	1	0
"930"	0	0
"931"	1	0
"932"	0	0
"933"	0	0
"934"	1	0
"935"	0.2	0
"936"	1	0
"937"	0	1
"938"	0.8	0
"939"	1	0.4
"940"	0	0
"941"	0	0
"942"	1	0
"943"	1	0.2
"944"	1	0
"945"	0	0
"946"	1	0
"947"	0.2	0
"948"	0	0
"949"	1	0
"950"	0.8	1
"951"	0.6	0
"952"	0	0
"953"	1	0
"954"	1	0
"955"	0.2	0.8
"956"	0	0
"957"	0	0
"958"	1	0
"959"	0	0
"960"	1	0
"961"	1	1
"962"	1	0
"963"	0	0
"964"	1	1
"965"	0.4	0
"966"	0.8	0
"967"	1	0
"968"	0	0
"969"	0.6	0.2
"970"	1	0
"971"	1	0.2
"972"	0	0
"973"	1	0
"974"	1	0
"975"	0	0
"976"	0.2	0.6
"977"	1	0.4
"978"	1	0
"979"	0	0
"980"	1	0
"981"	0	0
"982"	0	0
"983"	1	0
"984"	1	0
"985"	1	0.2
"986"	0	0
"987"	0	0
"988"	1	0
"989"	0	0
"990"	0	0
"991"	0	0
"992"	0	0
"993"	0	0
"994"	0.4	0
"995"	1	0
"996"	1	0
"997"	1	0
"998"	1	0
"999"	0	0
"1000"	0	0
"1001"	0	0
"1002"	1	0
"1003"	1	0
"1004"	0.4	1
"1005"	1	0
"1006"	0	0.2
"1007"	0	0
"1008"	1	0
"1009"	1	0
"1010"	0	0
"1011"	0	0
"1012"	1	0
"1013"	0	0
"1014"	0	0.2
"1015"	1	0
"1016"	0	0
"1017"	1	0
"1018"	0.2	0
"1019"	0	0.4
"1020"	0	0
"1021"	0	1
"1022"	0	0
"1023"	0.8	0
"1024"	0	0
"1025"	0	0
"1026"	0.2	0
"1027"	0.2	0
"1028"	0.4	0
"1029"	1	0
"1030"	1	0
"1031"	0	0.2
"1032"	0.8	1
"1033"	0.2	0
"1034"	1	0
"1035"	1	1
"1036"	0.6	0
"1037"	0.2	0
"1038"	1	0
"1039"	1	0
"1040"	0	0
"1041"	1	0
"1042"	1	0
"1043"	1	0
"1044"	0	0.2
"1045"	0	0
"1046"	0	0
"1047"	0.2	0
"1048"	0	0
"1049"	1	0
"1050"	0	0
"1051"	1	0
"1052"	1	0
"1053"	0.8	0
"1054"	1	0
"1055"	1	0
"1056"	0	0
"1057"	1	0
"1058"	0	0
"1059"	1	0
"1060"	0	0
"1061"	1	0
"1062"	0.4	0
"1063"	1	0
"1064"	1	0
"1065"	1	0
"1066"	1	0
"1067"	0	0
"1068"	0	0
"1069"	0.2	0.2
"1070"	1	0
"1071"	0	0
"1072"	0	0
"1073"	0.6	0
"1074"	0.2	1
"1075"	1	0
"1076"	1	0
"1077"	0	0
"1078"	0	0
"1079"	0	0
"1080"	0.6	0
"1081"	0	0
"1082"	1	0
"1083"	0.6	0
"1084"	0	0
"1085"	0.6	0
"1086"	1	0
"1087"	1	0
"1088"	1	0
"1089"	1	0
"1090"	1	0
"1091"	0	0
"1092"	1	0
"1093"	0.4	0.2
"1094"	1	0
"1095"	0	0.4
"1096"	0	0
"1097"	0.2	0
"1098"	0	0
"1099"	1	0
"1100"	0	1
"1101"	1	0
"1102"	0	0
"1103"	0	0
"1104"	1	0
"1105"	1	0
"1106"	1	0
"1107"	1	0
"1108"	1	0
"1109"	1	0
"1110"	0.8	1
"1111"	1	0
"1112"	1	0
"1113"	1	0
"1114"	0	0
"1115"	1	0
"1116"	0.2	0
"1117"	0	0
"1118"	0.4	0
"1119"	1	0
"1120"	0	0
"1121"	0.4	0
"1122"	0	0
"1123"	1	0
"1124"	1	0.2
"1125"	0	0.8
"1126"	1	0
"1127"	1	0
"1128"	1	0
"1129"	0	0
"1130"	0.8	0
"1131"	0	0
"1132"	0	0.2
"1133"	0	0
"1134"	0.4	0
"1135"	0	0
"1136"	0	0
"1137"	1	0.6
"1138"	0	0
"1139"	0	0.4
"1140"	0	0
"1141"	0	0
"1142"	1	0
"1143"	1	1
"1144"	1	0
"1145"	1	0
"1146"	0	1
"1147"	1	0
"1148"	1	0
"1149"	1	0
"1150"	1	1
"1151"	0	0
"1152"	1	0
"1153"	0.4	0
"1154"	1	0
"1155"	1	0
"1156"	1	0
"1157"	0.4	0
"1158"	1	0
"1159"	1	0
"1160"	0	0
"1161"	0	0
"1162"	0	0
"1163"	0	0
"1164"	1	0
"1165"	1	0
"1166"	0.8	0
"1167"	1	0
"1168"	0.6	1
"1169"	1	0
"1170"	0.8	0
"1171"	0	0
"1172"	0	1
"1173"	1	0
"1174"	0.6	0
"1175"	1	0
"1176"	1	0
"1177"	1	0
"1178"	1	0
"1179"	1	0
"1180"	1	0
"1181"	0	0
"1182"	0	0
"1183"	0	0
"1184"	1	0
"1185"	0	0
"1186"	0	1
"1187"	1	0
"1188"	0	0
"1189"	0.2	0
"1190"	0	0.2
"1191"	1	0.2
"1192"	0.2	0
"1193"	1	0
"1194"	0	0
"1195"	1	0
"1196"	0	0
"1197"	0.4	0
"1198"	1	0.2
"1199"	0	0
"1200"	0	0
"1201"	0	0
"1202"	1	0
"1203"	1	0
"1204"	0	0
"1205"	0.8	0
"1206"	0	0.2
"1207"	0.6	0.8
"1208"	1	0
"1209"	1	0
"1210"	0.8	0
"1211"	0	1
"1212"	1	0
"1213"	0	0.2
"1214"	1	0
"1215"	0.2	0
"1216"	0	0
"1217"	0.4	0
"1218"	0	0
"1219"	0	0
"1220"	0.2	0
"1221"	0.8	0.2
"1222"	0	0
"1223"	0	0
"1224"	0	0
"1225"	0.2	0
"1226"	1	0
"1227"	0.6	0
"1228"	1	0
"1229"	1	0
"1230"	1	0
"1231"	1	0
"1232"	0	0
"1233"	0.6	0
"1234"	0.6	0
"1235"	1	0
"1236"	0	0
"1237"	0	0
"1238"	1	0.4
"1239"	1	0
"1240"	0.8	0
"1241"	0	0
"1242"	0.2	0
"1243"	0	0
"1244"	0	1
"1245"	0	0
"1246"	0	1
"1247"	1	0
"1248"	0	0
"1249"	0	0
"1250"	0	0
"1251"	0.8	0
"1252"	1	0
"1253"	0	0
"1254"	0	0
"1255"	0	0
"1256"	0	1
"1257"	0	0
"1258"	0	0.2
"1259"	0	0
"1260"	1	1
"1261"	0	0
"1262"	1	1
"1263"	0	0
"1264"	0	0
"1265"	0	0
"1266"	0	0
"1267"	0.8	0
"1268"	0	0.2
"1269"	0.8	0
"1270"	0	0
"1271"	0.4	0.4
"1272"	0	0
"1273"	0.6	0
"1274"	0	0
"1275"	0	0
"1276"	0	0
"1277"	0	0
"1278"	0	0
"1279"	0.6	0
"1280"	0	0
"1281"	1	0
"1282"	1	0
"1283"	0.6	0
"1284"	0	0
"1285"	1	0
"1286"	0	0
"1287"	0	0
"1288"	0	0
"1289"	0.2	0
"1290"	1	0
"1291"	0.4	0
"1292"	0	0
"1293"	1	0
"1294"	1	1
"1295"	0.4	0
"1296"	1	0
"1297"	1	0
"1298"	0	0
"1299"	0.6	0
"1300"	1	1
"1301"	1	0
"1302"	0	0
"1303"	0	0
"1304"	0	0.4
"1305"	1	0.2
"1306"	1	0.2
"1307"	0	0
"1308"	1	0
"1309"	0	0
"1310"	0	0
"1311"	0.6	1
"1312"	1	1
"1313"	0	0
"1314"	0.8	0
"1315"	1	0.8
"1316"	1	0.2
"1317"	0	0
"1318"	0.8	0
"1319"	0.8	0
"1320"	0.2	0
"1321"	1	0
"1322"	0	0
"1323"	0	0
"1324"	0.8	0
"1325"	0.4	0
"1326"	0	0.8
"1327"	0	0
"1328"	1	0
"1329"	1	0
"1330"	1	0.2
"1331"	1	0
"1332"	1	0
"1333"	0	0
"1334"	0.6	0
"1335"	0	0
"1336"	1	0.2
"1337"	1	0
"1338"	1	0
"1339"	0	1
"1340"	1	0
"1341"	0	0
"1342"	0	0
"1343"	1	1
"1344"	0	0
"1345"	1	0.2
"1346"	0	0
"1347"	0	0.4
"1348"	1	0
"1349"	1	1
"1350"	1	0
"1351"	0	0
"1352"	0	0.8
"1353"	1	0
"1354"	1	0.2
"1355"	1	0
"1356"	0	0
"1357"	1	0
"1358"	1	0
"1359"	0	0
"1360"	0	0
"1361"	1	0
"1362"	0	0
"1363"	0.4	0
"1364"	1	0
"1365"	0	0
"1366"	0	1
"1367"	0	0
"1368"	0	0
"1369"	0.6	0.2
"1370"	0	1
"1371"	1	0
"1372"	0	1
"1373"	0	0
"1374"	1	0.2
"1375"	1	0
"1376"	1	0
"1377"	0.4	0
"1378"	0.6	0
"1379"	0.4	0
"1380"	0.8	0
"1381"	0	0
"1382"	0	0
"1383"	0	0
"1384"	0.4	0
"1385"	0.8	0
"1386"	1	0
"1387"	1	0
"1388"	1	0
"1389"	1	0
"1390"	1	0
"1391"	1	0
"1392"	0.2	0
"1393"	0	0
"1394"	0	0
"1395"	0	0
"1396"	1	0
"1397"	0.6	0
"1398"	1	0
"1399"	0.8	0.2
"1400"	1	0
"1401"	0.4	0
"1402"	0.6	0
"1403"	1	1
"1404"	1	1
"1405"	0	0.2
"1406"	0.6	0
"1407"	0.6	0
"1408"	0.8	0
"1409"	0	0.2
"1410"	0.2	0.2
"1411"	0	0
"1412"	0	0
"1413"	0	0
"1414"	0.8	0
"1415"	0	0
"1416"	0	0
"1417"	0	0
"1418"	0	1
"1419"	1	0
"1420"	1	0
"1421"	1	0
"1422"	1	0
"1423"	1	0
"1424"	0	0.2
"1425"	1	0
"1426"	0	0
"1427"	1	0
"1428"	0.8	0
"1429"	0	0
"1430"	1	0.6
"1431"	1	0
"1432"	0.4	0
"1433"	1	0
"1434"	0	0
"1435"	0	0
"1436"	0	0.2
"1437"	1	0
"1438"	0	0
"1439"	0.4	0
"1440"	1	0
"1441"	0.4	0
"1442"	1	0
"1443"	1	1
"1444"	1	1
"1445"	1	0
"1446"	1	0
"1447"	0.2	0
"1448"	0	0
"1449"	1	0
"1450"	0	0
"1451"	1	0
"1452"	1	0
"1453"	0	0
"1454"	0	1
"1455"	0	0
"1456"	0	0
"1457"	0	0
"1458"	0	0
"1459"	0	0
"1460"	1	0
"1461"	1	0
"1462"	0.2	0
"1463"	0	1
"1464"	1	0
"1465"	1	0
"1466"	1	0
"1467"	0	0
"1468"	0	0
"1469"	0.8	0
"1470"	0.2	0.2
"1471"	0.6	0
"1472"	1	1
"1473"	0	0
"1474"	1	0
"1475"	0	0.4
"1476"	1	0
"1477"	0	0
"1478"	1	0
"1479"	1	0
"1480"	0	1
"1481"	1	0
"1482"	0	0
"1483"	0.6	0
"1484"	0	1
"1485"	1	0
"1486"	1	0
"1487"	0.2	0
"1488"	1	0.2
"1489"	0	0
"1490"	1	0
"1491"	0.6	0.2
"1492"	0	1
"1493"	1	0
"1494"	0	0
"1495"	0.2	0
"1496"	0.2	0.2
"1497"	1	0
"1498"	1	0
"1499"	0	0
"1500"	0	0
"1501"	1	0
"1502"	0	1
"1503"	1	0
"1504"	1	0
"1505"	1	0
"1506"	1	0
"1507"	1	0
"1508"	0	0
"1509"	1	0
"1510"	1	0
"1511"	0	0
"1512"	1	0
"1513"	0	0
"1514"	0	0.2
"1515"	0	0
"1516"	0	0
"1517"	1	0
"1518"	0	1
"1519"	0	0
"1520"	1	0
"1521"	0	0
"1522"	0.4	0
"1523"	0	0
"1524"	0.4	0.2
"1525"	0	0
"1526"	1	0
"1527"	0.8	0
"1528"	1	0
"1529"	1	0
"1530"	1	0
"1531"	0	0
"1532"	1	0
"1533"	1	1
"1534"	0	0
"1535"	1	0
"1536"	1	0
"1537"	0	0
"1538"	0.6	0
"1539"	1	0
"1540"	1	0
"1541"	1	0
"1542"	1	0
"1543"	0.6	0
"1544"	1	0
"1545"	1	0
"1546"	1	0
"1547"	0	0
"1548"	1	0
"1549"	0	0
"1550"	1	0
"1551"	0.2	1
"1552"	1	0
"1553"	1	0
"1554"	1	0
"1555"	1	0
"1556"	1	0
"1557"	0.6	0
"1558"	0	0
"1559"	0	0
"1560"	0	0
"1561"	0	0.2
"1562"	0.6	0
"1563"	0	0
"1564"	1	0
"1565"	1	0
"1566"	1	0
"1567"	0	0
"1568"	0	0
"1569"	1	1
"1570"	0.2	0
"1571"	1	0
