"b.1"	"b.2"
"1"	-3.76702718583628	24.4136462889459
"2"	3.73904449786398	-5.18088593491086
"3"	3.51126294745045	-5.04059916868487
"4"	2.86354164869982	-4.17587269312605
"5"	3.11558952371238	-4.36952460565523
"6"	3.07427239764881	-4.41807034797593
"7"	3.02462620559641	-4.22478477554253
"8"	3.30535700407286	-4.8491045195966
"9"	3.68641746862354	-5.27460429975738
"10"	3.62302355447152	-5.29481783862868
"11"	2.84830210567362	-4.2461792178276
"12"	3.22738648225115	-4.56743163702898
"13"	3.13683762741303	-4.57364702650801
"14"	2.98381137363334	-4.20101685743818
"15"	3.0234880455909	-4.30873968572834
"16"	2.74475521809989	-3.88709670839409
"17"	3.66966787107346	-5.31634951052442
"18"	3.2730632808452	-4.58872016507843
"19"	2.84955515310155	-4.14520729770974
"20"	2.86546012585192	-4.22226661699864
"21"	2.87165345046889	-4.18700029931278
"22"	3.32115945657211	-4.61014837507579
"23"	3.85474711861435	-5.38155594156169
"24"	3.48097108831805	-4.87901915575871
"25"	3.63086868769415	-5.13163782196991
"26"	3.50443827179355	-4.89114440217092
"27"	4.05232961287888	-5.56915054495604
"28"	3.24405974616755	-4.71750623359837
"29"	3.30461196553058	-4.63757164146756
"30"	3.1047029741894	-4.51392378442519
"31"	4.1101170411696	-5.86702051598753
"32"	3.20425182022445	-4.54773245987155
"33"	2.68593204177572	-3.90313089619255
"34"	3.35738317299067	-4.80445426940172
"35"	3.50421278887136	-4.88592902535037
"36"	3.32146722332508	-4.74404367310605
"37"	3.56339518126853	-5.02753418878597
"38"	2.77642511721921	-3.99433400461608
"39"	4.02778637190026	-5.72647966809722
"40"	3.33252919489593	-4.7951022269477
"41"	3.20170749340972	-4.69485568661136
"42"	3.10351924921962	-4.59076658248884
"43"	3.33305710627052	-4.72340795632227
"44"	2.86121486097817	-4.03557710797343
"45"	3.68024279305682	-5.17506143375102
"46"	3.40589384357888	-4.85602539823005
"47"	3.13014642025253	-4.33378789997091
"48"	3.56374267281036	-5.07083388549364
"49"	3.42720526836749	-4.98872964663661
"50"	3.73456390324648	-5.24351329142771
"51"	3.36530462132557	-4.67931499012109
"52"	2.91371521996505	-4.20929627626369
"53"	3.14070216871854	-4.6276065214492
"54"	3.05874971637906	-4.48940055916315
"55"	3.39238320896364	-4.7240253842646
"56"	3.28405439531178	-5.02005000745446
"57"	3.20542864585747	-4.57168959722241
"58"	3.30815248451692	-4.59291629008889
"59"	3.50384253049275	-5.17772258068526
"60"	3.34707332678451	-4.65613742500106
"61"	2.63921608563879	-3.90444374273727
"62"	3.37904431763291	-4.92678316247852
"63"	3.37047439002331	-4.88842990718908
"64"	3.27949804422697	-4.59845006412855
"65"	3.35172068000395	-4.60046838942208
"66"	2.92035041087409	-4.17808527272029
"67"	4.02668377742414	-5.72282474003423
"68"	2.70935194688937	-3.99767210801174
"69"	2.90374658630037	-4.08386871594577
"70"	3.76255083329923	-5.44042083956709
"71"	3.2542353290134	-4.63668762267636
"72"	3.159147473285	-4.64226949424796
"73"	3.47496114397022	-4.89124666049739
"74"	3.00275740151604	-4.24138459375786
"75"	3.51597707393371	-4.97415114727384
"76"	2.98551429482937	-4.24122522264925
"77"	2.90202701672433	-4.23091711204073
"78"	3.11991601432023	-4.40143823849884
"79"	3.15164730367036	-4.45416823925976
"80"	3.56165450395345	-5.12821441845252
"81"	3.31126060806077	-4.58786333719546
"82"	2.74376043590993	-3.8810244631742
"83"	3.51487624169041	-4.87920471849166
"84"	3.48483836253516	-5.30022618334959
"85"	3.05459313954049	-4.53094686464402
"86"	3.30493722411906	-4.79189528679923
"87"	3.24498577488964	-4.60661742731693
"88"	3.02510219354319	-4.24844146000891
"89"	2.91557918917681	-4.19155250876074
"90"	3.65464159688958	-4.93653750430486
"91"	3.36939260908206	-4.63962345653057
"92"	3.3409207037151	-4.73289519765342
"93"	3.42197982283594	-5.05970443667366
"94"	3.16119350227849	-4.56911807200331
"95"	3.87482435187238	-5.65655506984393
"96"	2.91919692612454	-4.1777367879682
"97"	3.36128341790233	-4.69663949366057
"98"	3.5860748082552	-4.96667963297554
"99"	3.21347093569513	-4.40905512381239
"100"	2.88191522184307	-4.07507325218221
"101"	3.48655544869968	-4.91121500648145
"102"	3.10003331615612	-4.2508209166779
"103"	2.84616559134589	-4.03936616198544
"104"	3.2048888008883	-4.80968414673864
"105"	3.68320709769411	-5.24690210186185
"106"	3.08456604298501	-4.55848684384416
"107"	4.11941665424778	-5.64723071168139
"108"	3.71412057203166	-4.95011864419113
"109"	3.31656438388183	-4.65856977011216
"110"	2.8801134278583	-4.23620306852159
"111"	3.52292640965259	-5.06189598480074
"112"	3.22625411374835	-4.71341257786068
"113"	3.33073769843396	-4.82471751271486
"114"	3.34766093944519	-4.97472963302075
"115"	3.02353481899959	-4.25021977375123
"116"	3.57178588851775	-5.16622205767852
"117"	3.39712830779482	-4.94904637026804
"118"	3.54405975124003	-4.92594202930683
"119"	3.22252094659837	-4.72925567983667
"120"	3.31204591483422	-4.75389646621908
"121"	3.48626704309568	-5.12310293565659
"122"	3.12169114759941	-4.40666534563835
"123"	3.70833512491355	-5.18491107985361
"124"	2.9007300114005	-4.21944494278255
"125"	2.96730851347222	-4.21049219679333
"126"	3.349872453715	-4.85468835229135
"127"	3.15696635723327	-4.3865453831099
"128"	3.5971721906452	-5.0775201850569
"129"	3.48610142932975	-4.73952079177212
"130"	3.09297684459367	-4.23015144276689
"131"	3.70996111399224	-5.02845648577062
"132"	3.42750171900908	-4.80759420942757
"133"	2.53465327212831	-3.49040718734646
"134"	3.67018179000716	-5.02572890027333
"135"	3.31260203369549	-4.83001981906084
"136"	3.51536885229497	-4.81385295213107
"137"	3.3964863609672	-4.79465510113938
"138"	3.5700903185128	-5.00829510525764
"139"	2.75346337352073	-4.03646082627828
"140"	2.61313521316953	-3.71262882987147
"141"	2.89217757642036	-3.95385504452334
"142"	3.15920157699071	-4.30819678257893
"143"	3.18677636017799	-4.58014598703065
"144"	3.45098937345077	-4.91091980823134
"145"	3.65756021558756	-5.18538760238361
"146"	3.15984936167057	-4.54410688111896
"147"	2.80783110225352	-4.25701562718472
"148"	3.16869256181243	-4.44853627797113
"149"	3.71378652519095	-5.15073765175652
"150"	3.74011569785883	-5.42008276986603
"151"	3.65480549005773	-5.16724610419689
"152"	2.97181513493106	-4.40981778223747
"153"	3.55118884432762	-5.14270693350746
"154"	3.52166081367273	-4.97643687393514
"155"	2.93382732554776	-4.15154487885027
"156"	3.32121783822836	-4.67822562405236
"157"	3.30104664647292	-4.77098987757856
"158"	3.74311184990911	-5.5196264718544
"159"	3.2999300094766	-4.82410704986099
"160"	3.48651823639576	-5.02518172614969
"161"	3.14860233398906	-4.39375393894011
"162"	3.81217367030004	-5.20281861124743
"163"	3.4359379653465	-4.8156527883658
"164"	3.02290625197913	-4.40540358633385
"165"	3.58030653946183	-5.0812830797396
"166"	3.15187374708242	-4.49394850606812
"167"	3.05702090283094	-4.49566275422598
"168"	2.96226056823336	-4.49408540328906
"169"	3.1944265414981	-4.67774213631104
"170"	3.2133102606398	-4.72987219229622
"171"	3.23791530388919	-4.56222031281176
"172"	2.84794116031765	-3.97031985342472
"173"	2.87603728790796	-4.20809438814833
"174"	3.76559082484228	-5.40535550318449
"175"	3.24497241722778	-4.45627732970337
"176"	3.36850171309471	-4.9235118783031
"177"	2.90794809567268	-4.15558320519645
"178"	3.01116577245107	-4.30457927839332
"179"	2.79273553607322	-4.14689761354823
"180"	3.12298804474547	-4.59375699150842
"181"	3.42098256715087	-4.82247100835205
"182"	2.95854799386773	-4.40327819430756
"183"	3.54737527481889	-4.94170712879954
"184"	3.42634549433424	-5.07690927395616
"185"	3.54649584814401	-5.10232380637912
"186"	3.32024970633659	-4.6532234886375
"187"	3.68465749209559	-5.25967167115503
"188"	3.31844242357327	-4.69563827793394
"189"	3.55599634034409	-5.10427211595921
"190"	2.82461019801152	-4.22217323693562
"191"	3.33762041593484	-4.82204874005033
"192"	3.4420175182876	-4.70951282229382
"193"	3.28260037008778	-4.55876746167171
"194"	2.92159645904731	-4.08964314503382
"195"	3.0884778133989	-4.56326269756984
"196"	3.34534331549067	-4.72242514965419
"197"	2.96263916180909	-4.21564226640756
"198"	2.72063068177756	-4.0085582885011
"199"	3.25554431869	-4.5416853026962
"200"	2.79557290032998	-4.05322726822336
"201"	3.12070640031303	-4.32130131243758
"202"	3.29222056597956	-4.61950503179438
"203"	3.10139450924293	-4.52971154412908
"204"	3.33607436564486	-4.779406064076
"205"	3.51276151037028	-5.13892249648786
"206"	3.77816313182628	-5.50493492649403
"207"	3.69257640653856	-5.22526233694829
"208"	3.04179435991339	-4.41005709092091
"209"	2.94786958487907	-4.34463227126756
"210"	2.8513864390246	-4.17233516584381
"211"	2.71797244081757	-3.99468845277363
"212"	3.14233941196819	-4.41097093755729
"213"	3.39934920024603	-4.90158823850351
"214"	2.81359674514735	-3.98024409154288
"215"	3.13437169772843	-4.54326373593142
"216"	3.29764067213833	-4.71050702660916
"217"	3.00425912901394	-4.13920494137089
"218"	3.53020496022055	-5.07611601821783
"219"	3.3025780018636	-4.54626100010968
"220"	3.27400196804491	-4.58267843240818
"221"	3.87897844198237	-5.40357537075081
"222"	3.27522601865408	-4.64627550358087
"223"	3.5387247671861	-4.90792407164248
"224"	3.62334936400903	-5.18907202871712
"225"	3.76084132599607	-5.33361312830464
"226"	3.8519718298235	-5.50375614613513
"227"	3.10352781358823	-4.4952539481238
"228"	3.43766471602233	-4.96943890662112
"229"	3.32559504495001	-4.7143933246109
"230"	3.37082651106901	-4.91042334677941
"231"	3.4405142957878	-5.01258487189244
"232"	3.56566410454535	-5.18930505633972
"233"	3.50843789318575	-4.80101735496015
"234"	2.47266020016974	-3.4976155376007
"235"	3.55400810400329	-4.77716649082225
"236"	3.15474831831601	-4.35611725572071
