"pip.1"	"pip.2"
"1"	0.253333333333333	0.236666666666667
"2"	0.156666666666667	0.203333333333333
"3"	0.56	0.566666666666667
"4"	0.296666666666667	0.316666666666667
"5"	0.17	0.193333333333333
"6"	0.593333333333333	0.553333333333333
"7"	0.08	0.0866666666666667
"8"	0.0966666666666667	0.0766666666666667
"9"	0.18	0.213333333333333
"10"	0.696666666666667	0.743333333333333
"11"	0.35	0.403333333333333
"12"	0.1	0.0833333333333333
"13"	0.236666666666667	0.313333333333333
"14"	0.16	0.196666666666667
"15"	0.37	0.433333333333333
"16"	0.543333333333333	0.536666666666667
"17"	0.36	0.386666666666667
"18"	0.0966666666666667	0.0866666666666667
"19"	0.503333333333333	0.573333333333333
"20"	0.483333333333333	0.493333333333333
"21"	0.0233333333333333	0.04
"22"	0.233333333333333	0.196666666666667
"23"	0.02	0.0266666666666667
"24"	0.933333333333333	0.913333333333333
"25"	0.336666666666667	0.386666666666667
"26"	0.1	0.11
"27"	0.233333333333333	0.263333333333333
"28"	0.81	0.793333333333333
"29"	0.07	0.08
"30"	0.213333333333333	0.203333333333333
"31"	0.0533333333333333	0.0533333333333333
"32"	0.833333333333333	0.843333333333333
"33"	0.203333333333333	0.166666666666667
"34"	0.326666666666667	0.276666666666667
"35"	0.0966666666666667	0.123333333333333
"36"	0.0933333333333333	0.1
"37"	0.276666666666667	0.396666666666667
"38"	0.65	0.693333333333333
"39"	0.596666666666667	0.653333333333333
"40"	0.593333333333333	0.586666666666667
"41"	0.203333333333333	0.156666666666667
"42"	0.333333333333333	0.306666666666667
"43"	0.803333333333333	0.79
"44"	0.923333333333333	0.94
"45"	0.913333333333333	0.94
"46"	0.123333333333333	0.103333333333333
"47"	0.123333333333333	0.11
"48"	0.88	0.873333333333333
"49"	0.08	0.07
"50"	0.46	0.51
"51"	0.0933333333333333	0.13
"52"	0.333333333333333	0.293333333333333
"53"	0.0566666666666667	0.05
"54"	0.503333333333333	0.536666666666667
"55"	0.853333333333333	0.85
"56"	0.186666666666667	0.256666666666667
"57"	0.123333333333333	0.146666666666667
"58"	0.923333333333333	0.936666666666667
"59"	0.23	0.206666666666667
"60"	0.406666666666667	0.39
"61"	0.496666666666667	0.483333333333333
"62"	0.163333333333333	0.19
"63"	0.3	0.306666666666667
