"PSRF"
"1"	1.3446212336483
"2"	2.22449299382606
"3"	1.27279791632377
"4"	1.80111087124099
"5"	0.98643227212266
"6"	1.18635937876893
"7"	0.987210691295428
"8"	1.21474373024711
"9"	1.20039314926074
"10"	1.42176381122393
"11"	1.15070652526909
"12"	1.07659794815318
"13"	1.20863623446392
"14"	1.06452205079671
"15"	1.03537147902855
"16"	1.12870916217288
"17"	1.14458653658139
"18"	2.90255684729066
"19"	1.05354794539151
"20"	1.34134207774212
"21"	1.12426888969217
"22"	0.987667708039807
"23"	1.60589905325492
"24"	0.993158341425507
"25"	1.13216491280706
"26"	1.08545438449755
"27"	1.04692657683225
"28"	0.988001083847763
"29"	0.981007875237065
"30"	3.75433620093124
"31"	2.14606732931185
"32"	1.00845028465626
"33"	1.02513287112374
"34"	1.35814820890383
"35"	1.02968248181863
"36"	1.27512863719817
"37"	1.33516315565741
"38"	0.984476915922304
"39"	1.47036917036474
"40"	1.00422252831963
"41"	1.21207683924423
"42"	1.08103418147362
"43"	1.58738813764436
"44"	0.991520003141125
"45"	1.41108821817984
"46"	1.11797072767966
"47"	1.28972015290608
"48"	0.99994133476696
"49"	1.01142984764584
"50"	1.04343936547934
