"pip.1"	"pip.2"
"1496"	0.4	0.9
"1497"	1	0.6
"1498"	1	0
"1499"	0	0
"1500"	0	1
"1501"	1	0
"1502"	0	0
"1503"	1	0.3
"1504"	1	0
"1505"	1	1
"1506"	1	1
"1507"	1	0
"1508"	0	1
"1509"	1	0
"1510"	1	0
"1511"	0	0
"1512"	1	0
"1513"	0	1
"1514"	0	0
"1515"	0	0
"1516"	0	0
"1517"	0.7	0
"1518"	0.5	0.2
"1519"	0	1
"1520"	1	0
"1521"	0	0.5
"1522"	0.5	0.9
"1523"	0	0
"1524"	0.4	0
"1525"	0	0
"1526"	1	1
"1527"	0.5	0
"1528"	1	0
"1529"	1	0
"1530"	0.9	0.2
"1531"	0	0
"1532"	1	0
"1533"	1	0
"1534"	0	0
"1535"	1	0.1
"1536"	1	0.1
"1537"	0	1
"1538"	0.6	0
"1539"	0.5	0.8
"1540"	0.5	0
"1541"	1	0.1
"1542"	1	0.7
"1543"	0.3	0
"1544"	1	0
"1545"	1	0
"1546"	1	0
"1547"	0	0
"1548"	1	0
"1549"	0	1
"1550"	1	0.3
"1551"	0.3	0
"1552"	1	0
"1553"	1	0
"1554"	1	0.1
"1555"	1	0.1
"1556"	1	0
"1557"	0.5	0
"1558"	0	1
"1559"	0	1
"1560"	0	0.1
"1561"	0	0
"1562"	0.7	0.8
"1563"	0	0
"1564"	1	0
"1565"	1	1
"1566"	1	0
"1567"	0	1
"1568"	0	0.4
"1569"	1	1
"1570"	0.3	0.2
"1571"	1	0.1
"1572"	0	0
"1573"	1	1
"1574"	0	0
"1575"	0	0
"1576"	1	0
"1577"	0	0.2
"1578"	0	0
"1579"	0	0.2
"1580"	1	1
"1581"	0	0
"1582"	0	0
"1583"	1	0
"1584"	1	0.2
"1585"	0	0.5
"1586"	0	0
"1587"	1	0
"1588"	1	0.1
"1589"	0	0
"1590"	0	0
"1591"	0	0
"1592"	0	0.4
"1593"	1	0.6
"1594"	1	0
"1595"	0	1
"1596"	0.9	0
"1597"	0.6	1
"1598"	1	0
"1599"	0.3	1
"1600"	1	0
"1601"	1	0.3
"1602"	0	0
"1603"	1	0
"1604"	1	1
"1605"	1	0.3
"1606"	0	0.5
"1607"	0	0.1
"1608"	1	0
"1609"	0.6	0
"1610"	1	0
"1611"	1	0
"1612"	0.6	0
"1613"	0	0
"1614"	1	0
"1615"	0.6	1
"1616"	0.7	0
"1617"	0	0
"1618"	0	0.3
"1619"	0.5	1
"1620"	1	1
"1621"	0	1
"1622"	0	0
"1623"	0	1
"1624"	0	0
"1625"	0.3	0
"1626"	0.6	1
"1627"	1	0
"1628"	1	0.1
"1629"	1	0
"1630"	0.5	0
"1631"	0.7	1
"1632"	0.6	1
"1633"	0	0
"1634"	0	0
"1635"	0.5	0
"1636"	0.4	0.4
"1637"	1	0
"1638"	1	0.3
"1639"	1	0
"1640"	1	0
"1641"	0.4	0
"1642"	1	0
"1643"	0.3	0
"1644"	1	0.6
"1645"	0.8	0
"1646"	1	0
"1647"	1	0
"1648"	1	1
"1649"	0.6	0
"1650"	0	0
"1651"	0	0.6
"1652"	0.6	0.1
"1653"	0.7	0
"1654"	1	0
"1655"	0.6	0.1
"1656"	1	0.1
"1657"	0.7	0.3
"1658"	0	1
"1659"	1	0
"1660"	1	1
"1661"	1	0
"1662"	1	0
"1663"	1	0.6
"1664"	0.5	0
"1665"	1	0
"1666"	0.7	0
"1667"	0	0
"1668"	0.6	1
"1669"	0	0
"1670"	0.5	1
"1671"	1	0
"1672"	0	0
"1673"	0.6	1
"1674"	0	0
"1675"	0	0.1
"1676"	1	0
"1677"	1	0
"1678"	1	0
"1679"	0	0
"1680"	0.2	0
"1681"	1	1
"1682"	0.4	1
"1683"	0.7	1
"1684"	0.4	0
"1685"	1	0
"1686"	1	1
"1687"	0	1
"1688"	0.8	0
"1689"	0	1
"1690"	1	0
"1691"	1	1
"1692"	0.7	1
"1693"	1	0
"1694"	0.5	0
"1695"	1	0
"1696"	1	1
"1697"	1	1
"1698"	0	0
"1699"	0	0
"1700"	1	0
"1701"	0	1
"1702"	0	1
"1703"	1	0
"1704"	0	0
"1705"	0	1
"1706"	0.8	0
"1707"	1	0.2
"1708"	1	0
"1709"	0	0
"1710"	0.8	1
"1711"	0	0
"1712"	1	1
"1713"	1	0.3
"1714"	0	0
"1715"	0.9	1
"1716"	0	0
"1717"	1	0
"1718"	0	0
"1719"	0	0
"1720"	0	0
"1721"	0.5	0
"1722"	1	0
"1723"	0.2	0
"1724"	0	0
"1725"	1	0
"1726"	0.7	0.2
"1727"	1	0
"1728"	0	1
"1729"	1	0
"1730"	1	1
"1731"	0	0
"1732"	0	1
"1733"	0.3	0.2
"1734"	1	1
"1735"	0	1
"1736"	0.8	0.1
"1737"	1	0
"1738"	0	0
"1739"	0	0
"1740"	1	0.5
"1741"	1	0.9
"1742"	1	0
"1743"	1	0
"1744"	1	0
"1745"	0	0
"1746"	1	1
"1747"	1	0.1
"1748"	1	0
"1749"	1	0
"1750"	1	0.3
"1751"	0.3	0
"1752"	1	0.1
"1753"	0	1
"1754"	1	0
"1755"	0.8	0
"1756"	1	0
"1757"	0	0
"1758"	0	0.2
"1759"	0	0
"1760"	1	0
"1761"	0.1	0.2
"1762"	1	1
"1763"	0	0.4
"1764"	0	1
"1765"	1	0.1
"1766"	0	0
"1767"	1	0
"1768"	1	1
"1769"	0	0
"1770"	1	0
"1771"	1	0
"1772"	1	1
"1773"	1	0
"1774"	0.5	0
"1775"	0	1
"1776"	0.6	0
"1777"	0.8	0
"1778"	1	0
"1779"	0.3	0
"1780"	1	0.3
"1781"	0	0.2
"1782"	1	1
"1783"	0	1
"1784"	0	0
"1785"	1	0
"1786"	0	1
"1787"	0.4	1
"1788"	1	0
"1789"	1	0.3
"1790"	0	0
"1791"	0	0
"1792"	0	0
"1793"	0.6	0
"1794"	1	1
"1795"	0	1
"1796"	1	1
"1797"	0.6	0
"1798"	0	0.3
"1799"	0	1
"1800"	0	0
"1801"	1	0
"1802"	0.6	0.2
"1803"	0	0.4
"1804"	0.6	0
"1805"	0.4	0
"1806"	1	0
"1807"	0.6	1
"1808"	0	1
"1809"	1	1
"1810"	1	1
"1811"	1	1
"1812"	0.7	0.4
"1813"	0.4	1
"1814"	0.5	0
"1815"	1	0
"1816"	0	0
"1817"	0.9	1
"1818"	0	0
"1819"	0	0
"1820"	0.4	0
"1821"	0	0
"1822"	0.6	0
"1823"	1	0.1
"1824"	0	0
"1825"	1	0
"1826"	0	0
"1827"	0	0.1
"1828"	1	0
"1829"	0	0
"1830"	1	0
"1831"	1	0
"1832"	0	0
"1833"	1	0
"1834"	0.8	0.8
"1835"	1	0
"1836"	0	0
"1837"	0.9	0
"1838"	1	0
"1839"	0	0
"1840"	0.5	0
"1841"	1	0
"1842"	1	0
"1843"	0.5	0
"1844"	1	0
"1845"	0	0
"1846"	1	0
"1847"	1	1
"1848"	1	0
"1849"	0.6	0
"1850"	1	0
"1851"	1	0.1
"1852"	1	0
"1853"	1	0
"1854"	0.7	0
"1855"	0.5	0
"1856"	1	0
"1857"	0.6	0
"1858"	0	0
"1859"	0	0
"1860"	0.6	1
"1861"	0	0.4
"1862"	1	0
"1863"	0	1
"1864"	0	0.3
"1865"	1	0
"1866"	1	0.1
"1867"	0	0
"1868"	0.5	0
"1869"	1	0
"1870"	0	0
"1871"	0.5	0
"1872"	0	0
"1873"	0.4	0.2
"1874"	0.7	0
"1875"	0	0
"1876"	1	0
"1877"	0.4	0.3
"1878"	1	0
"1879"	1	0
"1880"	0.7	0
"1881"	0	0
"1882"	0	0
"1883"	0.3	0
"1884"	1	0
"1885"	0	0
"1886"	0	0
"1887"	0.2	0
"1888"	0.1	0
"1889"	1	0.2
"1890"	0	0
"1891"	0	0
"1892"	0	0
"1893"	1	0
"1894"	0	0
"1895"	0	0.1
"1896"	0	0
"1897"	0	0
"1898"	0	0
"1899"	0.8	0.3
"1900"	0	1
"1901"	0.2	0
"1902"	1	0
"1903"	1	0
"1904"	1	1
"1905"	0	0.4
"1906"	1	0
"1907"	1	0
"1908"	1	0
"1909"	0	1
"1910"	0.4	0
"1911"	1	0
"1912"	1	0.1
"1913"	0.6	0
"1914"	0	0.2
"1915"	1	0.6
"1916"	0	0
"1917"	0.5	1
"1918"	1	0
"1919"	0	0
"1920"	1	1
"1921"	0.9	0
"1922"	1	0
"1923"	1	0
"1924"	0	0.5
"1925"	1	0
"1926"	1	0
"1927"	0	0
"1928"	1	0
"1929"	0.4	0
"1930"	0	0
"1931"	0	0
"1932"	1	0
"1933"	0	0
"1934"	0.5	0.7
"1935"	0.8	0
"1936"	1	0.7
"1937"	1	0.4
"1938"	0.2	0
"1939"	1	1
"1940"	1	0.4
"1941"	0.3	0
"1942"	0.6	0
"1943"	0	1
"1944"	1	0
"1945"	1	0
"1946"	0.5	0
"1947"	1	0.7
"1948"	1	0
"1949"	0.2	0
"1950"	1	0.6
"1951"	0.5	0
"1952"	1	0
"1953"	0	0
"1954"	0.4	0
"1955"	1	1
"1956"	0.7	0
"1957"	0.5	0
"1958"	0	0.1
"1959"	1	0
"1960"	0	0.3
"1961"	1	1
"1962"	1	0
"1963"	1	0
"1964"	0	0
"1965"	0	0.4
"1966"	0.2	0
"1967"	0	1
"1968"	0	1
"1969"	0	1
"1970"	0	0.5
"1971"	0	0
"1972"	0.6	0.1
"1973"	1	1
"1974"	0	1
"1975"	0	1
"1976"	0.5	0.3
"1977"	0	0
"1978"	1	0.1
"1979"	1	0
"1980"	1	0
"1981"	1	0
"1982"	0.5	1
"1983"	0	0.2
"1984"	0.6	1
"1985"	1	0
"1986"	1	0.3
"1987"	0.5	0
"1988"	0.5	1
"1989"	1	0
"1990"	0.5	1
"1991"	0.6	0
"1992"	1	0.4
"1993"	1	1
"1994"	0.2	0
"1995"	0	1
"1996"	1	0
"1997"	0.6	0.3
"1998"	1	0.5
"1999"	0	0.5
"2000"	1	1
"2001"	0	0
"2002"	0.7	0.9
"2003"	0	0
"2004"	1	0
"2005"	1	0
"2006"	0	0
"2007"	0	0
"2008"	0	0
"2009"	0	0.2
"2010"	1	0
"2011"	0	0
"2012"	0	0
"2013"	0.6	1
"2014"	1	0
"2015"	1	0
"2016"	0	0
"2017"	0.7	0
"2018"	0.7	0
"2019"	1	0
"2020"	0.9	0
"2021"	0	0.6
"2022"	0	0.2
"2023"	1	0
"2024"	1	0.8
"2025"	0	0
"2026"	1	0
"2027"	0.8	0
"2028"	1	0
"2029"	1	0
"2030"	0.8	0
"2031"	0	0
"2032"	0	1
"2033"	0	0.4
"2034"	1	1
"2035"	0.5	0
"2036"	0	0
"2037"	0.6	0.7
"2038"	0	0
"2039"	0.7	0
"2040"	0	0
"2041"	0	0
"2042"	1	1
"2043"	0.6	0.9
"2044"	0.8	0
"2045"	0.3	0
"2046"	0	0.9
"2047"	0	0
"2048"	1	0
"2049"	0	0.1
"2050"	0	0
"2051"	0	1
"2052"	1	0
"2053"	0.2	1
"2054"	0	0.5
"2055"	1	1
"2056"	0.8	0
"2057"	1	0
"2058"	0.6	0.1
"2059"	0	0
"2060"	0.4	0.2
"2061"	1	0
"2062"	0	0.1
"2063"	0	1
"2064"	1	0
"2065"	1	0.4
"2066"	1	0
"2067"	1	0
"2068"	0	0
"2069"	0	0
"2070"	1	0.4
"2071"	1	0.1
"2072"	1	0
"2073"	0	0
"2074"	0	0
"2075"	0	0.3
"2076"	1	0
"2077"	0.3	0
"2078"	0	0
"2079"	1	0
"2080"	0.5	0
"2081"	0	0
"2082"	1	0
"2083"	1	0.1
"2084"	0.8	0.2
"2085"	1	1
"2086"	0	0
"2087"	1	0
"2088"	0	0
"2089"	1	0
"2090"	0.4	0.4
"2091"	1	0
"2092"	0.7	1
"2093"	1	0.6
"2094"	1	1
"2095"	1	0
"2096"	0.9	1
"2097"	0.7	1
"2098"	0.8	0
"2099"	0	0
"2100"	0	1
"2101"	0.5	1
"2102"	1	0
"2103"	0	1
"2104"	0.5	0
"2105"	1	0.1
"2106"	0	0
"2107"	0.5	0
"2108"	1	0.4
"2109"	0.2	0
"2110"	1	0
"2111"	1	0
"2112"	0.8	0
"2113"	0.5	1
"2114"	0	0.1
"2115"	0.5	0
"2116"	0	1
"2117"	0	0
"2118"	0	0
"2119"	1	1
"2120"	0.7	0.1
"2121"	1	0
"2122"	0	0.3
"2123"	0	0
"2124"	0	0
"2125"	0	0
"2126"	0.4	1
"2127"	0	0.5
"2128"	0	0
"2129"	0.7	0.5
"2130"	0	0
"2131"	1	0
"2132"	1	0
"2133"	0	0
"2134"	1	0
"2135"	0	1
"2136"	0	0.3
"2137"	0	1
"2138"	0	0
"2139"	0.6	0.4
"2140"	0	0
"2141"	0	0.5
"2142"	0.7	0.8
"2143"	1	0
"2144"	0	1
"2145"	0	0.4
"2146"	0	1
"2147"	0	0
"2148"	1	0.6
"2149"	1	0
"2150"	0	0
"2151"	1	0.1
"2152"	0	0
"2153"	0.8	0.3
"2154"	1	0
"2155"	0.2	0
"2156"	0.5	1
"2157"	0	1
"2158"	0.4	1
"2159"	1	0
"2160"	1	1
"2161"	0.7	1
"2162"	0	0
"2163"	0.5	1
"2164"	0.4	1
"2165"	0.7	0.1
"2166"	0	1
"2167"	0.6	1
"2168"	0.5	0
"2169"	1	0
"2170"	0	1
"2171"	0.7	0.2
"2172"	1	0
"2173"	0.9	1
"2174"	0	0.5
"2175"	0	0
"2176"	0	0
"2177"	0.3	0.3
"2178"	0	1
"2179"	1	0
"2180"	0.8	0
"2181"	1	1
"2182"	0.5	0
"2183"	1	0.3
"2184"	1	0
"2185"	0.3	0.8
"2186"	1	0
"2187"	0	0
"2188"	0	1
"2189"	1	0
"2190"	0.4	0
"2191"	0	0
"2192"	1	0
"2193"	1	0
"2194"	1	0
"2195"	1	0.1
"2196"	0.5	0
"2197"	0.7	0
"2198"	0	0.2
"2199"	0	1
"2200"	0	0
"2201"	0.1	0
"2202"	0.7	0
"2203"	1	1
"2204"	1	1
"2205"	1	0
"2206"	1	0
"2207"	0.4	0
"2208"	0	0
"2209"	0	0.5
"2210"	0.4	0
"2211"	0	0
"2212"	0.6	0
"2213"	0	0
"2214"	0.3	0
"2215"	0	0.4
"2216"	0	0
"2217"	0.6	0
"2218"	0	0
"2219"	1	1
"2220"	0	0.2
"2221"	1	1
"2222"	1	1
"2223"	1	1
"2224"	1	0
"2225"	0.8	0
"2226"	0	1
"2227"	1	0
"2228"	0	1
"2229"	1	0
"2230"	1	0
"2231"	1	0
"2232"	0	0
"2233"	0.1	0
"2234"	1	0
"2235"	0.8	0
"2236"	1	0
"2237"	0.9	0.9
"2238"	0.6	0
"2239"	0	1
"2240"	0.8	0.4
"2241"	0	0.5
"2242"	0.5	0.1
"2243"	0.2	1
"2244"	0.2	0
"2245"	0	0
"2246"	0	0.9
"2247"	0	0.1
"2248"	1	0
"2249"	1	0
"2250"	1	0.1
"2251"	0	0
"2252"	1	0
"2253"	1	0
"2254"	0	0
"2255"	0	1
"2256"	0	1
"2257"	1	0.5
"2258"	1	0.6
"2259"	0.5	0.1
"2260"	0	0
"2261"	1	0.1
"2262"	1	0
"2263"	1	0
"2264"	0	0.4
"2265"	0	0
"2266"	0	0.1
"2267"	1	0
"2268"	1	0.1
"2269"	0	0.1
"2270"	0	0.9
"2271"	1	0
"2272"	1	0
"2273"	1	0
"2274"	0	0
"2275"	0.3	1
"2276"	1	0
"2277"	0	0
"2278"	1	1
"2279"	1	1
"2280"	1	0
"2281"	1	0
"2282"	1	1
"2283"	0	0
"2284"	1	0.2
"2285"	1	0.1
"2286"	0	0
"2287"	1	0
"2288"	0.7	0
"2289"	0	0.8
"2290"	0	0
"2291"	0.5	0
"2292"	0	1
"2293"	0.8	0.1
"2294"	1	0
"2295"	0.1	0
"2296"	0	0
"2297"	1	0.2
"2298"	0	0.6
"2299"	0	0
"2300"	1	0
"2301"	0	0
"2302"	0	0
"2303"	1	0.1
"2304"	1	0
"2305"	0	0
"2306"	1	0
"2307"	0.8	0
"2308"	0	0
"2309"	0	0
"2310"	1	0
"2311"	1	0
"2312"	0	0
"2313"	0	0.5
"2314"	1	0
"2315"	0	0
"2316"	1	0
"2317"	0.4	0
"2318"	0	1
"2319"	1	0.6
"2320"	0	0.1
"2321"	1	0
"2322"	1	0
"2323"	0	0
"2324"	1	0
"2325"	0	0
"2326"	0.4	1
"2327"	1	1
"2328"	1	0
"2329"	1	1
"2330"	1	0
"2331"	1	0
"2332"	1	0
"2333"	1	0.5
"2334"	0	0
"2335"	0	1
"2336"	0	1
"2337"	0.4	0
"2338"	0	0.5
"2339"	1	0
"2340"	0.3	1
"2341"	0.5	0.1
"2342"	1	0
"2343"	1	0
"2344"	0.6	0.3
"2345"	1	0
"2346"	1	0
"2347"	1	0
"2348"	1	0
"2349"	1	0.6
"2350"	0	0.1
"2351"	0.8	1
"2352"	0	0
"2353"	1	1
"2354"	0	0
"2355"	0	0
"2356"	0	1
"2357"	0.4	0
"2358"	0.8	0
"2359"	1	0.8
"2360"	0.7	1
"2361"	0.6	0
"2362"	1	1
"2363"	0.6	0
"2364"	0.6	0
"2365"	1	1
"2366"	1	0
"2367"	0	0.1
"2368"	0.6	1
"2369"	1	0
"2370"	0.3	0
"2371"	1	0
"2372"	0.4	0
"2373"	0	1
"2374"	0.7	1
"2375"	0	0.2
"2376"	1	0
"2377"	0	0
"2378"	1	1
"2379"	0.6	1
"2380"	1	0
"2381"	1	0.4
"2382"	1	0
"2383"	0.3	0
"2384"	0.5	0
"2385"	1	0.6
"2386"	0	0.2
"2387"	0	0
"2388"	0.5	0.1
"2389"	0	0
"2390"	0	0
"2391"	0.6	0.3
"2392"	1	0
"2393"	0.5	0
"2394"	0.5	0
"2395"	0.2	0
"2396"	1	1
"2397"	0	0
"2398"	0	0
"2399"	0	1
"2400"	1	0
"2401"	0.6	0
"2402"	1	0
"2403"	0	0
"2404"	1	0.1
"2405"	0	0
"2406"	0.1	0
"2407"	0	0
"2408"	0.6	0
"2409"	0	0
"2410"	0	0
"2411"	0.7	0
"2412"	0	0.2
"2413"	0	0
"2414"	0	0.2
"2415"	1	0
"2416"	1	1
"2417"	0	0
"2418"	1	0.1
"2419"	0	1
"2420"	0	1
"2421"	0.5	1
"2422"	0	0
"2423"	1	0.1
"2424"	0	0
"2425"	0	1
"2426"	0.6	0
"2427"	0.8	0.1
"2428"	0.7	1
"2429"	0.1	0
"2430"	0.5	0.8
"2431"	0.4	0
"2432"	0	1
"2433"	0	0.3
"2434"	1	0
"2435"	0.8	1
"2436"	0.3	1
"2437"	1	0.1
"2438"	0.1	0
"2439"	1	0
"2440"	1	1
"2441"	1	0
"2442"	1	0
"2443"	1	0.2
"2444"	1	0
"2445"	1	0
"2446"	0.4	0
"2447"	1	0
"2448"	1	0
"2449"	1	0.2
"2450"	1	0.2
"2451"	0.7	0
"2452"	0	0
"2453"	0.6	0
"2454"	1	0.3
"2455"	1	0
"2456"	1	0
"2457"	1	1
"2458"	1	0
"2459"	0	1
"2460"	0	0.3
"2461"	0	1
"2462"	0	0
"2463"	0.4	0
"2464"	1	0
"2465"	0	0
"2466"	0	0
"2467"	0.5	0
"2468"	1	0
"2469"	0.3	0
"2470"	0.3	1
"2471"	1	1
"2472"	0.2	0.8
"2473"	0	0
"2474"	1	0
"2475"	1	1
"2476"	0	0.4
"2477"	0.4	0.1
"2478"	1	1
"2479"	1	0.3
"2480"	0	1
"2481"	1	0
"2482"	0	1
"2483"	0	0.2
"2484"	0	0
"2485"	1	0
"2486"	1	0.9
"2487"	1	0.3
"2488"	0.4	0
"2489"	1	0
"2490"	1	1
"2491"	1	0.7
"2492"	0	0.2
"2493"	0.9	0.3
"2494"	1	1
"2495"	0	0.4
"2496"	0	0.3
"2497"	0	0.6
"2498"	0	1
"2499"	1	0
"2500"	0.6	0
"2501"	0	0.1
"2502"	0	0.7
"2503"	1	0
"2504"	0.5	0.4
"2505"	0	1
"2506"	1	1
"2507"	0.1	1
"2508"	1	0.2
"2509"	0	0
"2510"	0	0
"2511"	1	0.1
"2512"	1	1
"2513"	1	0.9
"2514"	0.3	0.6
"2515"	1	0
"2516"	0	0
"2517"	0	0
"2518"	1	0
"2519"	1	0
"2520"	0	0
"2521"	1	0
"2522"	0.1	0
"2523"	0.4	0
"2524"	1	0
"2525"	1	0
"2526"	1	0.2
"2527"	0.1	0.1
"2528"	0	0
"2529"	0	0
"2530"	0.5	0
"2531"	0	0
"2532"	1	0.1
"2533"	0	0.6
"2534"	0.6	0
"2535"	0.6	0
"2536"	0	0
"2537"	0	0
"2538"	0	1
"2539"	1	1
"2540"	1	0.5
"2541"	0.7	0
"2542"	1	0
"2543"	1	0
"2544"	0	0
"2545"	1	0
"2546"	1	0.5
"2547"	0	1
"2548"	0.5	1
"2549"	0	0.1
"2550"	0.4	0
"2551"	0	0.3
"2552"	0	0
"2553"	0	1
"2554"	0	0.2
"2555"	0	0.1
"2556"	1	1
"2557"	1	0
"2558"	1	1
"2559"	1	1
"2560"	0	0
"2561"	0.9	0
"2562"	1	0
"2563"	0.8	0.1
"2564"	1	0
"2565"	0.5	0
"2566"	1	0
"2567"	0	0
"2568"	0.2	0
"2569"	0.7	0
"2570"	1	0.1
"2571"	0.7	1
"2572"	1	0
"2573"	0	1
"2574"	0	0
"2575"	0.5	0
"2576"	0	0.1
"2577"	0	0
"2578"	0.2	0
"2579"	0.5	1
"2580"	0	0
"2581"	1	0
"2582"	0.7	0
"2583"	1	0
"2584"	0	0.1
"2585"	0	0
"2586"	1	0
"2587"	0.9	0
"2588"	0.4	0
"2589"	1	0
"2590"	0.8	0
"2591"	0	1
"2592"	1	0
"2593"	1	0
"2594"	0	0.1
"2595"	1	1
"2596"	1	0.3
"2597"	0	0
"2598"	1	0
"2599"	1	1
"2600"	1	0
"2601"	1	0
"2602"	0.3	1
"2603"	1	0
"2604"	0	1
"2605"	1	1
"2606"	0.7	0
"2607"	0	0
"2608"	1	0
"2609"	0.5	0
"2610"	0.3	0
"2611"	0.4	0
"2612"	1	0
"2613"	0	0
"2614"	1	1
"2615"	0	0
"2616"	0.6	0.3
"2617"	0	0
"2618"	0.1	0
"2619"	0.6	0
"2620"	0.8	1
"2621"	1	0
"2622"	1	0
"2623"	1	0
"2624"	0.4	0
"2625"	0	0.1
"2626"	1	0
"2627"	1	1
"2628"	1	0.1
"2629"	0	0
"2630"	0	0
"2631"	0	0
"2632"	1	0
"2633"	0.6	1
"2634"	0	0
"2635"	0	0.2
"2636"	1	0
"2637"	1	1
"2638"	0.5	0
"2639"	0	0.6
"2640"	1	0
"2641"	1	1
"2642"	0	1
"2643"	0.4	0
"2644"	0	0.5
"2645"	0	0.7
"2646"	1	1
"2647"	0.5	0
"2648"	0	0
"2649"	1	1
"2650"	1	0
"2651"	1	0.1
"2652"	0	1
"2653"	1	0
"2654"	1	0.3
"2655"	1	1
"2656"	0.9	0
"2657"	0.2	0.1
"2658"	0.6	0
"2659"	1	0
"2660"	0.3	0
"2661"	1	0
"2662"	1	0
"2663"	1	0
"2664"	1	0
"2665"	1	1
"2666"	1	0
"2667"	0.3	0
"2668"	0	0.2
"2669"	1	0
"2670"	1	1
"2671"	1	0
"2672"	0.4	0
"2673"	0	0.5
"2674"	1	1
"2675"	0.7	0
"2676"	1	0
"2677"	0.5	1
"2678"	0	0.3
"2679"	0	0.1
"2680"	0.6	0
"2681"	0	0
"2682"	0	0
"2683"	0.1	1
"2684"	0	1
"2685"	0.7	1
"2686"	1	1
"2687"	0	0
"2688"	0	1
"2689"	0	0
"2690"	0	0
"2691"	1	0
"2692"	0	0
"2693"	0.4	0
"2694"	0	1
"2695"	0	0
"2696"	0	0
"2697"	0	0.1
"2698"	0	0
"2699"	0	0
"2700"	0	0.5
"2701"	0	1
"2702"	1	0
"2703"	0	0
"2704"	1	0
"2705"	1	0
"2706"	0	0
"2707"	1	1
"2708"	0	0
"2709"	1	0
"2710"	0	0
"2711"	0	1
"2712"	0	0
"2713"	0	1
"2714"	0	0
"2715"	0	0
"2716"	0.5	0.9
"2717"	1	0
"2718"	0	0
"2719"	0	0
"2720"	1	0
"2721"	0.7	0
"2722"	1	0
"2723"	0	0
"2724"	0	0
"2725"	1	0
"2726"	1	0.5
"2727"	0	1
"2728"	0.5	0.1
"2729"	1	0
"2730"	0	0
"2731"	1	0
"2732"	0	1
"2733"	1	0
"2734"	0.9	0.2
"2735"	0	0
"2736"	0	0
"2737"	0.5	0
"2738"	1	0
"2739"	0	1
"2740"	1	1
"2741"	0	0
"2742"	1	0.6
"2743"	0.2	1
"2744"	1	0
"2745"	1	0
"2746"	0	0
"2747"	1	0.1
"2748"	0	0
"2749"	1	0
"2750"	1	0
"2751"	0.3	0
"2752"	1	0.3
"2753"	1	0.1
"2754"	0	0
"2755"	0	0.1
"2756"	0.7	0
"2757"	0.8	0
"2758"	0.6	0.3
"2759"	0.7	0
"2760"	0	0.2
"2761"	1	1
"2762"	0	0
"2763"	0.2	0
"2764"	0.8	1
"2765"	0.3	1
"2766"	1	1
"2767"	1	0
"2768"	0	0
"2769"	0.6	0
"2770"	1	1
"2771"	1	0.3
"2772"	0	0.6
"2773"	0.6	0
"2774"	1	0
"2775"	0	0
"2776"	0	1
"2777"	0	0
"2778"	1	0
"2779"	1	0
"2780"	0	0
"2781"	1	0.3
"2782"	0	1
"2783"	0	1
"2784"	1	0.8
"2785"	0	1
"2786"	1	0.3
"2787"	1	1
"2788"	1	0.1
"2789"	0	0
"2790"	1	0
"2791"	1	0
"2792"	1	1
"2793"	0.5	0
"2794"	0	0
"2795"	0.5	0
"2796"	0	0.5
"2797"	1	0
"2798"	1	0
"2799"	0	0
"2800"	0.5	0
"2801"	0	0
"2802"	1	0.4
"2803"	0	0
"2804"	0	0
"2805"	1	0
"2806"	0.3	0
"2807"	0	0
"2808"	0.9	0
"2809"	0.7	0
"2810"	0	0
"2811"	1	0
"2812"	1	0
"2813"	0	0.6
"2814"	1	0
"2815"	0.2	0
"2816"	0	0
"2817"	1	0
"2818"	0	0
"2819"	0.5	0.1
"2820"	0	1
"2821"	0	0
"2822"	0.9	0.2
"2823"	0	0
"2824"	0	0
"2825"	0	0
"2826"	1	0
"2827"	1	0
"2828"	1	0
"2829"	1	0
"2830"	1	0
"2831"	0.9	0.1
"2832"	0	0
"2833"	0	0
"2834"	0.5	0
"2835"	1	0
"2836"	0	1
"2837"	1	0
"2838"	1	0
"2839"	1	0.2
"2840"	0	1
"2841"	0	0
"2842"	0	0.1
"2843"	0	0
"2844"	0	0
"2845"	1	0
"2846"	1	0
"2847"	0	0
"2848"	0	0.1
"2849"	0.9	0
"2850"	0	0
"2851"	1	0.1
"2852"	0	0.1
"2853"	0	0
"2854"	0.2	0
"2855"	0	0
"2856"	0.6	0
"2857"	0.4	0
"2858"	0.6	0
"2859"	0.6	1
"2860"	1	0
"2861"	0	0
"2862"	0	0
"2863"	0.1	0.8
"2864"	0	0
"2865"	0.1	0
"2866"	0	0
"2867"	1	0
"2868"	0.7	0
"2869"	0.6	0
"2870"	0	0
"2871"	0	1
"2872"	1	0
"2873"	0	0
"2874"	0	1
"2875"	0.7	0
"2876"	1	0
"2877"	0.5	0
"2878"	1	0
"2879"	0	1
"2880"	1	0
"2881"	1	0.6
"2882"	0	0
"2883"	1	0
"2884"	0.5	0
"2885"	1	1
"2886"	0.8	0.1
"2887"	1	0
"2888"	1	1
"2889"	1	0
"2890"	0	0
"2891"	0.3	0.1
"2892"	0.6	0
"2893"	0	0
"2894"	0	0.3
"2895"	0.4	0
"2896"	1	0
"2897"	0	0
"2898"	0	1
"2899"	1	0.2
"2900"	0	0.2
"2901"	0	0.1
"2902"	0.5	0
"2903"	0.7	0
"2904"	1	0
"2905"	1	0
"2906"	0	0
