"b.1"	"b.2"
"1"	-3.76702718583628	24.4136462889459
"2"	-0.81136900768844	0.983738427338689
"3"	-0.720773617564973	0.918477240489822
"4"	-0.764187417384101	0.942436843359056
"5"	-0.593728268482323	0.657506974173759
"6"	-0.648550961236305	0.775473812431907
"7"	-0.395504975164804	0.374545822292596
"8"	-0.519557007432511	0.60991833760071
"9"	-0.55916172785562	0.666054447323704
"10"	-0.514017365883742	0.630348816381232
"11"	-0.388432413333686	0.389884392113565
"12"	-0.330908658124268	0.319419137195124
"13"	-0.511690545434545	0.529664468534214
"14"	-0.305377768903184	0.265340116609954
"15"	-0.199927524776157	0.123721238940282
"16"	-0.316083996037225	0.260213398096244
"17"	-0.179011528508024	0.106972685117325
"18"	-0.0888637937494952	-0.028427327618115
"19"	-0.036762750819738	-0.0885704078117614
"20"	0.014896296247314	-0.167047082101595
"21"	-0.00955688294957289	-0.0704870425495504
"22"	-0.026853147528161	-0.0706684577072335
"23"	0.157378425786862	-0.333429836265337
"24"	0.16081801933947	-0.379796412202317
"25"	0.39651689609912	-0.692782733190456
"26"	0.266837490801183	-0.562704346717075
"27"	0.308839961086366	-0.572790943627429
"28"	0.449326956029306	-0.673748600974233
"29"	0.275773647849808	-0.505046292388746
"30"	0.421888277606779	-0.63898569265957
"31"	0.25826322818007	-0.508019941965192
"32"	0.440199153857371	-0.711247477678718
"33"	0.501016207922434	-0.746695970431095
"34"	0.445603952861266	-0.658526520796573
"35"	0.607197728663704	-0.876382243341869
"36"	0.676343320714311	-0.942015480453174
"37"	0.42218587227005	-0.643297646881319
"38"	0.555638780509445	-0.820816479833321
"39"	0.804087352731466	-1.14724217831347
"40"	0.798378173712596	-1.22062314149758
"41"	0.831229863185353	-1.19179593379434
"42"	7.23711460494876	-0.0127041613364398
"43"	-0.137594758883637	-0.591016375913584
"44"	-0.246484658715081	-0.450958241175914
"45"	-0.167863690750383	-0.528529393691712
"46"	-0.262263490268738	-0.406754842545468
"47"	-0.120910488157046	-0.597129983687403
"48"	-0.132701688197411	-0.520271558932692
"49"	-0.134552596492438	-0.526297819102457
"50"	-0.235040006218873	-0.443098329133109
"51"	-0.217108345283117	-0.44991698145233
"52"	-0.177573062572358	-0.54157662007978
"53"	-0.185948000588631	-0.55663973809654
"54"	-0.0117744420576572	-0.740209960624925
"55"	-0.0130890313095337	-0.713154884502669
"56"	-0.0964946515293647	-0.609138392660743
"57"	-0.0204823624294145	-0.700760010897548
"58"	-0.103409107785637	-0.612384094428471
"59"	-0.166887726938424	-0.489233858175988
"60"	-0.0682584173747814	-0.639803750624142
"61"	0.0231369854459643	-0.743736942095076
"62"	-0.0712893346984002	-0.591825509416679
"63"	-0.0399429895644133	-0.635346937487537
"64"	0.0325772320260792	-0.814019164763151
"65"	0.0319528108934538	-0.734920827174505
"66"	-0.0263215227757799	-0.656776891354007
"67"	-0.0606006146618587	-0.616946555457208
"68"	-0.181575195285205	-0.422063313874908
"69"	-0.128629259209124	-0.494849301089339
"70"	0.0598830446462778	-0.815438952174385
"71"	-0.107055915323847	-0.560657713186099
"72"	-0.190083614389615	-0.408480235230702
"73"	-0.0150001187753118	-0.614738888997149
"74"	0.0225978685032235	-0.655388116257483
"75"	-0.00306510916743606	-0.630760505835802
"76"	0.173652073399688	-0.857640332532674
"77"	0.14589052328113	-0.808980323616661
"78"	0.293941192231801	-0.980148794472272
"79"	0.0449220157429771	-0.654383792440622
"80"	0.13596332927422	-0.745748558175472
"81"	0.111309500805502	-0.675252883546573
"82"	0.333306807565189	-0.994974548513306
